active_score,passive_score,pass_drop,verb,frame
-27.210081100463867,-38.56903839111328,11.358957290649414,benefited,1
-34.07115936279297,-40.5484619140625,6.477302551269531,profited,1
-30.446178436279297,-33.52515411376953,3.0789756774902344,helped,2
-33.571128845214844,-34.61113739013672,1.040008544921875,strengthened,2
-27.46733856201172,-31.80462646484375,4.337287902832031,benefited,3
-31.92502212524414,-33.90711212158203,1.9820899963378906,profited,3
-30.133651733398438,-29.839845657348633,-0.2938060760498047,helped,4
-36.49061584472656,-33.192665100097656,-3.2979507446289062,strengthened,4
-28.100425720214844,-30.806617736816406,2.7061920166015625,benefited,5
-32.70686721801758,-28.957988739013672,-3.7488784790039062,strengthened,5
-26.505441665649414,-38.31003952026367,11.804597854614258,helped,1
-30.944087982177734,-38.469913482666016,7.525825500488281,strengthened,1
-33.1055793762207,-36.49860382080078,3.393024444580078,benefited,2
-38.673583984375,-37.22468566894531,-1.4488983154296875,profited,2
-26.79894256591797,-29.649505615234375,2.8505630493164062,helped,3
-27.820865631103516,-29.714336395263672,1.8934707641601562,strengthened,3
-32.22935485839844,-31.44978904724121,-0.7795658111572266,benefited,4
-44.88574981689453,-34.39525604248047,-10.490493774414062,profited,4
-29.330947875976562,-30.380125045776367,1.0491771697998047,helped,5
-31.972707748413086,-33.09423065185547,1.1215229034423828,profited,5
-34.00630187988281,-48.12773132324219,14.121429443359375,cost,6
-39.77861785888672,-49.44549560546875,9.666877746582031,fetched,6
-32.83910369873047,-35.93577194213867,3.096668243408203,earned,7
-25.125850677490234,-39.4311408996582,14.305290222167969,cost,8
-32.509483337402344,-38.75408935546875,6.244606018066406,fetched,8
-31.200103759765625,-36.11592483520508,4.915821075439453,earned,9
-27.89593505859375,-44.439552307128906,16.543617248535156,cost,10
-34.65587615966797,-41.15212631225586,6.496250152587891,fetched,10
-38.91986846923828,-42.98587417602539,4.066005706787109,earned,6
-26.320327758789062,-41.396507263183594,15.076179504394531,cost,7
-33.578330993652344,-41.05071258544922,7.472381591796875,fetched,7
-32.85011672973633,-38.26335144042969,5.413234710693359,earned,8
-27.235977172851562,-39.95977020263672,12.723793029785156,cost,9
-36.99855041503906,-42.852535247802734,5.853984832763672,fetched,9
-26.819419860839844,-36.815372467041016,9.995952606201172,earned,10
-29.349586486816406,-36.39759826660156,7.048011779785156,emanated,11
-26.187150955200195,-33.827239990234375,7.64008903503418,radiated,11
-39.21857833862305,-37.48369598388672,-1.7348823547363281,discharged,12
-31.9405574798584,-31.07843780517578,-0.8621196746826172,emitted,12
-31.774744033813477,-38.158119201660156,6.38337516784668,emanated,13
-34.33365249633789,-39.59882736206055,5.265174865722656,radiated,13
-38.24357604980469,-39.13563919067383,0.8920631408691406,discharged,14
-37.38248062133789,-35.94199752807617,-1.4404830932617188,emitted,14
-34.691612243652344,-35.79739761352539,1.1057853698730469,emanated,15
-32.592105865478516,-30.87783432006836,-1.7142715454101562,emitted,15
-34.210731506347656,-35.45203399658203,1.241302490234375,discharged,11
-32.438114166259766,-33.845333099365234,1.4072189331054688,emitted,11
-35.91020584106445,-37.36784744262695,1.4576416015625,emanated,12
-35.53648376464844,-33.84840774536133,-1.6880760192871094,radiated,12
-37.64914321899414,-38.19984817504883,0.5507049560546875,discharged,13
-27.269363403320312,-31.720293045043945,4.450929641723633,emitted,13
-33.49627685546875,-38.65281295776367,5.156536102294922,emanated,14
-32.248741149902344,-36.97480010986328,4.7260589599609375,radiated,14
-41.192588806152344,-38.525001525878906,-2.6675872802734375,discharged,15
-36.057838439941406,-38.500091552734375,2.4422531127929688,radiated,15
-39.15972900390625,-37.54091262817383,-1.6188163757324219,approximated,16
-37.50112533569336,-37.226104736328125,-0.2750205993652344,mirrored,16
-32.670188903808594,-37.494667053222656,4.8244781494140625,matched,17
-29.947710037231445,-38.77996063232422,8.832250595092773,resembled,17
-34.60520553588867,-41.351524353027344,6.746318817138672,approximated,18
-31.61703872680664,-39.729591369628906,8.112552642822266,mirrored,18
-28.037372589111328,-33.34678268432617,5.309410095214844,matched,19
-24.03658676147461,-34.27349090576172,10.23690414428711,resembled,19
-30.715984344482422,-43.28364562988281,12.56766128540039,approximated,20
-27.4283390045166,-40.664920806884766,13.236581802368164,resembled,20
-37.445125579833984,-37.170013427734375,-0.2751121520996094,matched,16
-34.347679138183594,-38.8026008605957,4.454921722412109,resembled,16
-37.59226989746094,-41.159019470214844,3.5667495727539062,approximated,17
-35.71092224121094,-37.45036697387695,1.7394447326660156,mirrored,17
-31.71914291381836,-38.53813934326172,6.818996429443359,matched,18
-29.799657821655273,-39.6888313293457,9.88917350769043,resembled,18
-33.638031005859375,-38.67814636230469,5.0401153564453125,approximated,19
-27.822490692138672,-31.767518997192383,3.945028305053711,mirrored,19
-25.284685134887695,-33.94488525390625,8.660200119018555,matched,20
-30.032386779785156,-38.20037078857422,8.167984008789062,mirrored,20
-25.324262619018555,-31.986650466918945,6.662387847900391,required,21
-22.806514739990234,-42.03101348876953,19.224498748779297,lasted,22
-24.94173812866211,-38.73359298706055,13.791854858398438,took,22
-28.086166381835938,-32.656837463378906,4.570671081542969,required,23
-23.017284393310547,-43.663780212402344,20.646495819091797,lasted,24
-27.292720794677734,-41.38828659057617,14.095565795898438,took,24
-32.28883361816406,-48.03631591796875,15.747482299804688,required,25
-21.088565826416016,-36.371585845947266,15.28302001953125,lasted,21
-19.837949752807617,-30.213703155517578,10.375753402709961,took,21
-31.206804275512695,-38.239505767822266,7.03270149230957,required,22
-23.064773559570312,-36.9740104675293,13.909236907958984,lasted,23
-21.34609603881836,-29.580242156982422,8.234146118164062,took,23
-30.120162963867188,-44.36540985107422,14.245246887207031,required,24
-25.37713623046875,-49.28730392456055,23.910167694091797,lasted,25
-29.06591796875,-42.648353576660156,13.582435607910156,took,25
-27.183368682861328,-30.309497833251953,3.126129150390625,hit,26
-24.74393081665039,-35.543190002441406,10.799259185791016,hit,26
-25.618486404418945,-30.13787078857422,4.519384384155273,hit,26
-28.045650482177734,-35.44097900390625,7.395328521728516,pushed,27
-35.83796691894531,-36.83693313598633,0.9989662170410156,pushed,27
-30.161712646484375,-33.98060607910156,3.8188934326171875,washed,28
-32.75988006591797,-32.848514556884766,0.08863449096679688,washed,28
-28.591039657592773,-35.40456008911133,6.813520431518555,washed,28
-27.524728775024414,-33.00294494628906,5.478216171264648,dropped,29
-33.26838684082031,-34.99289321899414,1.7245063781738281,dropped,29
-29.091053009033203,-29.847530364990234,0.7564773559570312,carried,30
-25.329893112182617,-34.715553283691406,9.385660171508789,carried,30
-31.638025283813477,-31.166271209716797,-0.4717540740966797,hit,26
-36.855255126953125,-34.892791748046875,-1.96246337890625,hit,26
-32.90005111694336,-33.83732604980469,0.9372749328613281,pushed,27
-31.006187438964844,-32.40972900390625,1.4035415649414062,pushed,27
-30.261524200439453,-31.08818817138672,0.8266639709472656,pushed,27
-27.5257511138916,-33.21510696411133,5.689355850219727,washed,28
-32.22136306762695,-37.29680252075195,5.075439453125,washed,28
-28.822402954101562,-33.43496322631836,4.612560272216797,dropped,29
-27.83525848388672,-30.163341522216797,2.328083038330078,dropped,29
-25.627376556396484,-35.9522705078125,10.324893951416016,dropped,29
-30.15668296813965,-35.48782730102539,5.331144332885742,carried,30
-29.64276885986328,-34.28484344482422,4.6420745849609375,carried,30
-28.867332458496094,-33.93573760986328,5.0684051513671875,carried,30
-26.47433853149414,-32.507808685302734,6.033470153808594,saw,31
-25.06400489807129,-37.671932220458984,12.607927322387695,saw,31
-27.1690616607666,-37.21397399902344,10.044912338256836,saw,31
-25.620044708251953,-32.41934585571289,6.7993011474609375,heard,32
-30.39439582824707,-38.87068176269531,8.476285934448242,heard,32
-26.747203826904297,-36.55657958984375,9.809375762939453,knew,33
-29.279457092285156,-36.910186767578125,7.630729675292969,knew,33
-24.659751892089844,-33.23484802246094,8.575096130371094,knew,33
-26.54954719543457,-36.2638053894043,9.714258193969727,liked,34
-33.001365661621094,-39.76945114135742,6.768085479736328,liked,34
-30.115703582763672,-33.255950927734375,3.140247344970703,remembered,35
-33.23646545410156,-38.981773376464844,5.745307922363281,remembered,35
-27.923725128173828,-41.41627883911133,13.4925537109375,remembered,35
-29.22463035583496,-30.646343231201172,1.421712875366211,saw,31
-28.699764251708984,-37.13592529296875,8.436161041259766,saw,31
-30.548343658447266,-33.83514404296875,3.2868003845214844,heard,32
-27.399049758911133,-38.69602966308594,11.296979904174805,heard,32
-27.282249450683594,-34.713600158691406,7.4313507080078125,heard,32
-29.564151763916016,-31.950626373291016,2.386474609375,knew,33
-27.340543746948242,-34.00043869018555,6.659894943237305,knew,33
-27.894428253173828,-31.104961395263672,3.2105331420898438,liked,34
-23.21371078491211,-38.17744445800781,14.963733673095703,liked,34
-27.050872802734375,-39.03269958496094,11.981826782226562,liked,34
-29.485593795776367,-37.302879333496094,7.817285537719727,remembered,35
-30.539234161376953,-38.23872375488281,7.699489593505859,remembered,35
