active_score,passive_score,pass_drop,verb,frame
-31.346385955810547,-39.510597229003906,8.16421127319336,benefited,1
-39.2454833984375,-50.943355560302734,11.697872161865234,profited,1
-35.66202926635742,-33.09308624267578,-2.5689430236816406,helped,2
-32.91434860229492,-32.52207946777344,-0.3922691345214844,strengthened,2
-29.833736419677734,-34.43750762939453,4.603771209716797,benefited,3
-40.976806640625,-46.11383819580078,5.137031555175781,profited,3
-33.185386657714844,-31.438066482543945,-1.7473201751708984,helped,4
-40.327415466308594,-35.269775390625,-5.057640075683594,strengthened,4
-27.11366844177246,-33.63837814331055,6.524709701538086,benefited,5
-37.179771423339844,-27.9244384765625,-9.255332946777344,strengthened,5
-30.647205352783203,-37.58477783203125,6.937572479248047,helped,1
-32.32440948486328,-40.90907287597656,8.584663391113281,strengthened,1
-40.34251022338867,-37.68251419067383,-2.6599960327148438,benefited,2
-48.060672760009766,-48.83993911743164,0.779266357421875,profited,2
-31.048019409179688,-28.411460876464844,-2.6365585327148438,helped,3
-31.186222076416016,-30.392793655395508,-0.7934284210205078,strengthened,3
-31.17124366760254,-34.442626953125,3.271383285522461,benefited,4
-41.625091552734375,-38.06259536743164,-3.5624961853027344,profited,4
-30.496191024780273,-27.478103637695312,-3.018087387084961,helped,5
-40.44572067260742,-40.52872085571289,0.08300018310546875,profited,5
-36.40763854980469,-53.81882858276367,17.411190032958984,cost,6
-47.104248046875,-55.22788619995117,8.123638153076172,fetched,6
-34.64229965209961,-39.247406005859375,4.605106353759766,earned,7
-24.419872283935547,-41.4495964050293,17.02972412109375,cost,8
-37.99870681762695,-42.71756362915039,4.7188568115234375,fetched,8
-35.415367126464844,-39.49352264404297,4.078155517578125,earned,9
-32.19844055175781,-41.40243911743164,9.203998565673828,cost,10
-38.92491912841797,-46.205257415771484,7.280338287353516,fetched,10
-42.3077507019043,-48.52292251586914,6.215171813964844,earned,6
-30.233285903930664,-50.76100540161133,20.527719497680664,cost,7
-39.41415786743164,-46.55036163330078,7.136203765869141,fetched,7
-32.28557586669922,-36.532962799072266,4.247386932373047,earned,8
-29.178913116455078,-43.57402420043945,14.395111083984375,cost,9
-42.49610900878906,-45.367733001708984,2.871623992919922,fetched,9
-29.699539184570312,-34.60487747192383,4.905338287353516,earned,10
-35.010929107666016,-36.61629867553711,1.6053695678710938,emanated,11
-28.178695678710938,-33.70646286010742,5.527767181396484,radiated,11
-42.90699768066406,-47.43623352050781,4.52923583984375,discharged,12
-31.32513999938965,-38.087764739990234,6.762624740600586,emitted,12
-42.226287841796875,-40.958213806152344,-1.2680740356445312,emanated,13
-35.328147888183594,-42.494930267333984,7.166782379150391,radiated,13
-40.37396240234375,-46.34393310546875,5.969970703125,discharged,14
