active_score,passive_score,pass_drop,verb,frame
-33.25109100341797,-39.9365348815918,6.685443878173828,benefited,1
-44.996978759765625,-45.53599166870117,0.5390129089355469,profited,1
-36.67992401123047,-35.25990295410156,-1.4200210571289062,helped,2
-37.79878234863281,-38.82685089111328,1.0280685424804688,strengthened,2
-26.96002197265625,-34.25020217895508,7.290180206298828,benefited,3
-35.66104507446289,-43.51020050048828,7.849155426025391,profited,3
-31.38239097595215,-29.827884674072266,-1.5545063018798828,helped,4
-36.909523010253906,-35.66822814941406,-1.2412948608398438,strengthened,4
-28.919540405273438,-33.78398895263672,4.864448547363281,benefited,5
-38.527740478515625,-27.84239959716797,-10.685340881347656,strengthened,5
-31.73639678955078,-37.138980865478516,5.402584075927734,helped,1
-35.05475616455078,-40.540687561035156,5.485931396484375,strengthened,1
-40.518829345703125,-36.886470794677734,-3.6323585510253906,benefited,2
-46.53023910522461,-44.65324020385742,-1.8769989013671875,profited,2
-27.65077018737793,-29.5648250579834,1.9140548706054688,helped,3
-28.719196319580078,-31.595565795898438,2.8763694763183594,strengthened,3
-31.098613739013672,-34.30704879760742,3.20843505859375,benefited,4
-37.96604537963867,-37.9379997253418,-0.028045654296875,profited,4
-31.827545166015625,-28.582042694091797,-3.245502471923828,helped,5
-42.74213409423828,-36.42224884033203,-6.31988525390625,profited,5
-41.3719596862793,-56.59703826904297,15.225078582763672,cost,6
-52.44035720825195,-56.66274642944336,4.222389221191406,fetched,6
-34.13990783691406,-34.35448455810547,0.21457672119140625,earned,7
-25.641237258911133,-42.493133544921875,16.851896286010742,cost,8
-36.09436798095703,-41.67364501953125,5.579277038574219,fetched,8
-33.005611419677734,-37.41926956176758,4.413658142089844,earned,9
-31.138303756713867,-46.51976013183594,15.38145637512207,cost,10
-38.52734375,-46.42717742919922,7.899833679199219,fetched,10
-42.665733337402344,-48.73627471923828,6.0705413818359375,earned,6
-27.290546417236328,-42.04517364501953,14.754627227783203,cost,7
-36.356414794921875,-41.97636032104492,5.619945526123047,fetched,7
-35.71410369873047,-34.77232360839844,-0.9417800903320312,earned,8
-31.03986930847168,-42.98787307739258,11.948003768920898,cost,9
-41.193092346191406,-42.413856506347656,1.22076416015625,fetched,9
-29.211286544799805,-36.09270095825195,6.881414413452148,earned,10
-36.59349060058594,-37.07486343383789,0.4813728332519531,emanated,11
-29.37008285522461,-38.3626594543457,8.992576599121094,radiated,11
-42.582359313964844,-48.496253967285156,5.9138946533203125,discharged,12
-38.573326110839844,-43.25885009765625,4.685523986816406,emitted,12
-39.95790100097656,-41.07878112792969,1.120880126953125,emanated,13
-42.09236145019531,-43.10957336425781,1.0172119140625,radiated,13
-41.70265579223633,-42.62588882446289,0.9232330322265625,discharged,14
-39.280269622802734,-42.730342864990234,3.4500732421875,emitted,14
-49.095542907714844,-43.28104782104492,-5.814495086669922,emanated,15
-42.08549880981445,-35.66072082519531,-6.424777984619141,emitted,15
-31.93197250366211,-35.99421310424805,4.0622406005859375,discharged,11
-34.91443634033203,-35.31258773803711,0.3981513977050781,emitted,11
-46.48275375366211,-51.77613830566406,5.293384552001953,emanated,12
-39.19727325439453,-45.4761962890625,6.278923034667969,radiated,12
-37.52691650390625,-43.17146301269531,5.6445465087890625,discharged,13
-31.122318267822266,-35.71452713012695,4.5922088623046875,emitted,13
-35.0338249206543,-44.08711242675781,9.053287506103516,emanated,14
-40.29475784301758,-42.13053512573242,1.8357772827148438,radiated,14
-41.92182922363281,-47.375770568847656,5.453941345214844,discharged,15
-46.4033088684082,-44.161712646484375,-2.241596221923828,radiated,15
-47.003028869628906,-39.04736328125,-7.955665588378906,approximated,16
-45.890403747558594,-42.71369171142578,-3.1767120361328125,mirrored,16
-29.188766479492188,-37.05963897705078,7.870872497558594,matched,17
-31.388839721679688,-36.861534118652344,5.472694396972656,resembled,17
-41.12355422973633,-45.55922317504883,4.4356689453125,approximated,18
-37.536346435546875,-43.18577575683594,5.6494293212890625,mirrored,18
-27.666284561157227,-30.855676651000977,3.18939208984375,matched,19
-26.636659622192383,-33.268157958984375,6.631498336791992,resembled,19
-37.853939056396484,-45.886505126953125,8.03256607055664,approximated,20
-30.180824279785156,-46.587745666503906,16.40692138671875,resembled,20
-36.483333587646484,-36.774574279785156,0.2912406921386719,matched,16
-43.839630126953125,-41.11178970336914,-2.7278404235839844,resembled,16
-37.48334884643555,-41.82293701171875,4.339588165283203,approximated,17
-37.11980438232422,-35.311336517333984,-1.8084678649902344,mirrored,17
-31.40249252319336,-41.77274703979492,10.370254516601562,matched,18
-34.09422302246094,-40.844669342041016,6.750446319580078,resembled,18
