active_score,passive_score,pass_drop,verb,frame
-33.38211441040039,-42.57781219482422,9.195697784423828,benefited,1
-35.423095703125,-46.00463104248047,10.581535339355469,profited,1
-33.079654693603516,-35.31140899658203,2.2317543029785156,helped,2
-37.36729431152344,-33.89195251464844,-3.475341796875,strengthened,2
-32.715187072753906,-36.18632125854492,3.4711341857910156,benefited,3
-44.45180892944336,-44.05100631713867,-0.4008026123046875,profited,3
-32.42741394042969,-29.807415008544922,-2.6199989318847656,helped,4
-40.2908935546875,-33.54285430908203,-6.748039245605469,strengthened,4
-29.151569366455078,-34.220218658447266,5.0686492919921875,benefited,5
-35.468048095703125,-31.095117568969727,-4.372930526733398,strengthened,5
-30.36825180053711,-39.11701965332031,8.748767852783203,helped,1
-34.6048583984375,-43.16514587402344,8.560287475585938,strengthened,1
-37.715660095214844,-39.18621826171875,1.4705581665039062,benefited,2
-44.168521881103516,-47.892433166503906,3.7239112854003906,profited,2
-30.947572708129883,-31.855749130249023,0.9081764221191406,helped,3
-31.2674617767334,-34.07516098022461,2.807699203491211,strengthened,3
-33.51775360107422,-33.89133834838867,0.3735847473144531,benefited,4
-39.39268112182617,-38.050682067871094,-1.3419990539550781,profited,4
-33.73224639892578,-30.01117706298828,-3.7210693359375,helped,5
-38.29863739013672,-37.98924255371094,-0.30939483642578125,profited,5
-33.8471794128418,-58.018043518066406,24.17086410522461,cost,6
-47.802589416503906,-55.20502471923828,7.402435302734375,fetched,6
-34.706298828125,-32.98113250732422,-1.7251663208007812,earned,7
-26.074007034301758,-43.758182525634766,17.684175491333008,cost,8
-34.60417938232422,-39.13676834106445,4.532588958740234,fetched,8
-37.5417366027832,-38.665870666503906,1.1241340637207031,earned,9
-33.43181228637695,-49.05314254760742,15.621330261230469,cost,10
-40.109375,-44.79913330078125,4.68975830078125,fetched,10
-42.38498306274414,-49.517730712890625,7.132747650146484,earned,6
-28.02777671813965,-47.01799011230469,18.99021339416504,cost,7
-34.4864501953125,-41.305763244628906,6.819313049316406,fetched,7
-33.584415435791016,-33.43968200683594,-0.14473342895507812,earned,8
-30.152894973754883,-47.89504623413086,17.742151260375977,cost,9
-42.61177062988281,-45.52086639404297,2.9090957641601562,fetched,9
-30.784423828125,-32.29017639160156,1.5057525634765625,earned,10
-42.42119216918945,-35.19979476928711,-7.221397399902344,emanated,11
-34.02754592895508,-34.318336486816406,0.2907905578613281,radiated,11
-40.03608322143555,-47.782569885253906,7.746486663818359,discharged,12
-31.433656692504883,-38.20750427246094,6.773847579956055,emitted,12
-41.39136505126953,-42.68752670288086,1.2961616516113281,emanated,13
-35.38081741333008,-42.76089859008789,7.3800811767578125,radiated,13
-38.997589111328125,-48.790550231933594,9.792961120605469,discharged,14
-43.212703704833984,-47.150787353515625,3.9380836486816406,emitted,14
-51.28805923461914,-44.15507888793945,-7.1329803466796875,emanated,15
-42.95781707763672,-41.054779052734375,-1.9030380249023438,emitted,15
-37.09077072143555,-37.261962890625,0.17119216918945312,discharged,11
-38.434326171875,-38.07914352416992,-0.3551826477050781,emitted,11
-43.32630920410156,-50.909271240234375,7.5829620361328125,emanated,12
-35.70806884765625,-47.43778610229492,11.729717254638672,radiated,12
-38.9703369140625,-46.71916580200195,7.748828887939453,discharged,13
-34.18479919433594,-37.53411865234375,3.3493194580078125,emitted,13
-40.99797821044922,-46.44932556152344,5.451347351074219,emanated,14
-39.03760528564453,-47.48152542114258,8.443920135498047,radiated,14
-47.24209213256836,-50.71265411376953,3.470561981201172,discharged,15
-47.532493591308594,-46.000240325927734,-1.5322532653808594,radiated,15
-51.35141372680664,-42.871456146240234,-8.479957580566406,approximated,16
-46.23163604736328,-38.26258087158203,-7.96905517578125,mirrored,16
-33.78205871582031,-38.38539505004883,4.603336334228516,matched,17
-32.458709716796875,-45.305816650390625,12.84710693359375,resembled,17
-42.70574951171875,-49.891021728515625,7.185272216796875,approximated,18
-40.18876266479492,-43.1481819152832,2.9594192504882812,mirrored,18
-28.426624298095703,-30.381704330444336,1.9550800323486328,matched,19
-27.4088134765625,-37.43878936767578,10.029975891113281,resembled,19
-41.37334442138672,-50.65589141845703,9.282546997070312,approximated,20
-33.36796951293945,-51.72333526611328,18.355365753173828,resembled,20
-42.70897674560547,-37.540138244628906,-5.1688385009765625,matched,16
-46.006839752197266,-43.280845642089844,-2.725994110107422,resembled,16
-38.77393341064453,-47.164878845214844,8.390945434570312,approximated,17
-35.468597412109375,-40.43811798095703,4.969520568847656,mirrored,17
-38.39800262451172,-41.14232635498047,2.74432373046875,matched,18
-33.006996154785156,-47.62150573730469,14.614509582519531,resembled,18
-32.91798400878906,-37.92499923706055,5.007015228271484,approximated,19
-25.988431930541992,-32.47639083862305,6.487958908081055,mirrored,19
-28.578536987304688,-43.022098541259766,14.443561553955078,matched,20
-36.87992858886719,-42.11123275756836,5.231304168701172,mirrored,20
-28.70355987548828,-33.82733154296875,5.123771667480469,required,21
-22.524276733398438,-46.7691535949707,24.244876861572266,lasted,22
-25.358135223388672,-38.496498107910156,13.138362884521484,took,22
-27.4683837890625,-37.35343551635742,9.885051727294922,required,23
-27.47092056274414,-55.52906036376953,28.05813980102539,lasted,24
-29.631378173828125,-44.21202850341797,14.580650329589844,took,24
-34.51294708251953,-45.45829391479492,10.94534683227539,required,25
-20.92360496520996,-37.47162628173828,16.54802131652832,lasted,21
-19.14203643798828,-28.655033111572266,9.512996673583984,took,21
-32.79075622558594,-38.060726165771484,5.269969940185547,required,22
-22.03353500366211,-41.8798828125,19.84634780883789,lasted,23
-21.90117645263672,-34.08549499511719,12.184318542480469,took,23
-33.911563873291016,-50.206504821777344,16.294940948486328,required,24
-27.27004623413086,-51.623844146728516,24.353797912597656,lasted,25
-27.90497589111328,-41.769676208496094,13.864700317382812,took,25
-31.560993194580078,-32.999778747558594,1.4387855529785156,hit,26A
-28.867053985595703,-42.759681701660156,13.892627716064453,hit,26B
-28.160253524780273,-34.378089904785156,6.217836380004883,hit,26C
-33.149993896484375,-37.09149169921875,3.941497802734375,pushed,27A
-43.18857192993164,-36.30624008178711,-6.882331848144531,pushed,27B
-39.74958801269531,-36.14128112792969,-3.608306884765625,washed,28A
-34.60612487792969,-34.68570327758789,0.07957839965820312,washed,28B
-41.69088363647461,-38.32806396484375,-3.3628196716308594,washed,28C
-28.90787124633789,-32.852821350097656,3.9449501037597656,dropped,29A
-37.19757080078125,-33.769203186035156,-3.4283676147460938,dropped,29B
-33.107383728027344,-31.387622833251953,-1.7197608947753906,carried,30A
-24.736719131469727,-35.620521545410156,10.88380241394043,carried,30B
-32.54041290283203,-30.796710968017578,-1.7437019348144531,hit,26D
-31.482860565185547,-33.72528076171875,2.242420196533203,hit,26E
-34.819305419921875,-38.80010223388672,3.9807968139648438,pushed,27C
-34.477073669433594,-35.6076774597168,1.1306037902832031,pushed,27D
-34.316925048828125,-34.01256561279297,-0.30435943603515625,pushed,27E
-36.08235168457031,-35.152496337890625,-0.9298553466796875,washed,28D
-36.81631851196289,-40.41399002075195,3.5976715087890625,washed,28E
-32.11675262451172,-36.223411560058594,4.106658935546875,dropped,29C
-32.617103576660156,-32.42923355102539,-0.18787002563476562,dropped,29D
-28.52996826171875,-38.0324592590332,9.502490997314453,dropped,29E
-29.21500015258789,-32.465614318847656,3.2506141662597656,carried,30C
-28.44173812866211,-33.49805450439453,5.056316375732422,carried,30D
-31.931297302246094,-39.577293395996094,7.64599609375,carried,30E
-28.106462478637695,-35.27096939086914,7.164506912231445,saw,31C
-27.565872192382812,-38.405418395996094,10.839546203613281,saw,31A
-27.856781005859375,-40.136390686035156,12.279609680175781,saw,31B
-26.21152114868164,-32.38377380371094,6.172252655029297,heard,32A
-33.73849868774414,-38.33626174926758,4.5977630615234375,heard,32B
-30.852333068847656,-34.62171173095703,3.769378662109375,knew,33A
-27.62738037109375,-40.038116455078125,12.410736083984375,knew,33B
-25.5321044921875,-35.394317626953125,9.862213134765625,knew,33C
-27.71247673034668,-34.21307373046875,6.50059700012207,liked,34A
-34.250125885009766,-38.871734619140625,4.621608734130859,liked,34B
-33.51947021484375,-34.85759353637695,1.3381233215332031,remembered,35A
-36.839744567871094,-44.6942024230957,7.854457855224609,remembered,35B
-35.037139892578125,-43.49149703979492,8.454357147216797,remembered,35C
-33.273475646972656,-33.88460922241211,0.6111335754394531,saw,31D
-31.0152587890625,-38.35308837890625,7.33782958984375,saw,31E
-34.17901611328125,-36.55979919433594,2.3807830810546875,heard,32C
-31.850994110107422,-45.47007751464844,13.619083404541016,heard,32D
-31.85049057006836,-44.49687957763672,12.64638900756836,heard,32E
-30.742813110351562,-34.64384460449219,3.901031494140625,knew,33D
-28.141677856445312,-37.10798263549805,8.966304779052734,knew,33E
-31.550094604492188,-32.091514587402344,0.5414199829101562,liked,34C
-30.461380004882812,-40.29453659057617,9.83315658569336,liked,34D
-28.68932342529297,-39.015159606933594,10.325836181640625,liked,34E
-32.753578186035156,-36.465667724609375,3.7120895385742188,remembered,35D
-36.154388427734375,-39.00822448730469,2.8538360595703125,remembered,35E
