active_score,passive_score,pass_drop,verb,frame
-27.783287048339844,-39.63810729980469,11.854820251464844,benefited,1
-38.72378921508789,-43.984764099121094,5.260974884033203,profited,1
-34.48238754272461,-34.075843811035156,-0.4065437316894531,helped,2
-34.982078552246094,-34.254146575927734,-0.7279319763183594,strengthened,2
-29.360260009765625,-31.97943878173828,2.6191787719726562,benefited,3
-34.758819580078125,-41.407447814941406,6.648628234863281,profited,3
-32.84385299682617,-31.07086181640625,-1.7729911804199219,helped,4
-40.52869415283203,-35.77024459838867,-4.758449554443359,strengthened,4
-27.934715270996094,-33.56591796875,5.631202697753906,benefited,5
-35.45402526855469,-28.902664184570312,-6.551361083984375,strengthened,5
-31.417007446289062,-36.50201416015625,5.0850067138671875,helped,1
-31.358922958374023,-37.76130676269531,6.402383804321289,strengthened,1
-36.91366958618164,-36.93841552734375,0.024745941162109375,benefited,2
-45.93913269042969,-48.03993225097656,2.100799560546875,profited,2
-28.226388931274414,-28.721010208129883,0.49462127685546875,helped,3
-28.746227264404297,-28.782472610473633,0.03624534606933594,strengthened,3
-34.34307098388672,-33.7592658996582,-0.5838050842285156,benefited,4
-40.76346206665039,-35.94340515136719,-4.820056915283203,profited,4
-31.720430374145508,-28.681163787841797,-3.039266586303711,helped,5
-37.173606872558594,-33.9339599609375,-3.2396469116210938,profited,5
-36.00531005859375,-56.06222152709961,20.05691146850586,cost,6
-48.403690338134766,-56.83263397216797,8.428943634033203,fetched,6
-36.1365852355957,-35.92578125,-0.21080398559570312,earned,7
-27.058692932128906,-42.90998077392578,15.851287841796875,cost,8
-35.383995056152344,-38.81053161621094,3.4265365600585938,fetched,8
-28.15507698059082,-38.181278228759766,10.026201248168945,earned,9
-29.93796157836914,-44.78410720825195,14.846145629882812,cost,10
-34.520362854003906,-42.68336868286133,8.163005828857422,fetched,10
-37.950225830078125,-49.16802215576172,11.217796325683594,earned,6
-27.439865112304688,-47.8669548034668,20.42708969116211,cost,7
-43.00770568847656,-42.60247039794922,-0.40523529052734375,fetched,7
-33.070228576660156,-31.16297149658203,-1.907257080078125,earned,8
-28.845211029052734,-44.52669906616211,15.681488037109375,cost,9
-39.19325256347656,-45.495670318603516,6.302417755126953,fetched,9
-29.000200271606445,-32.53263854980469,3.532438278198242,earned,10
-31.794593811035156,-33.94965362548828,2.155059814453125,emanated,11
-27.900306701660156,-38.07959747314453,10.179290771484375,radiated,11
-48.182945251464844,-41.670005798339844,-6.512939453125,discharged,12
-41.60260009765625,-40.43280792236328,-1.1697921752929688,emitted,12
-40.74943161010742,-42.35614776611328,1.6067161560058594,emanated,13
-35.20860290527344,-41.969146728515625,6.7605438232421875,radiated,13
-37.131690979003906,-43.63475036621094,6.503059387207031,discharged,14
-37.18452835083008,-45.87690734863281,8.692378997802734,emitted,14
-46.68791961669922,-46.26403045654297,-0.42388916015625,emanated,15
-40.97846603393555,-38.858123779296875,-2.120342254638672,emitted,15
-36.2719612121582,-31.772451400756836,-4.499509811401367,discharged,11
-34.942752838134766,-33.080322265625,-1.8624305725097656,emitted,11
-50.13584899902344,-47.512725830078125,-2.6231231689453125,emanated,12
-45.100929260253906,-44.19273376464844,-0.9081954956054688,radiated,12
-38.476924896240234,-42.25259017944336,3.775665283203125,discharged,13
-31.659774780273438,-36.65605163574219,4.99627685546875,emitted,13
-37.382225036621094,-46.463565826416016,9.081340789794922,emanated,14
-31.87931251525879,-45.5589599609375,13.679647445678711,radiated,14
-43.040992736816406,-44.53740310668945,1.4964103698730469,discharged,15
-40.416778564453125,-46.173583984375,5.756805419921875,radiated,15
-46.68183898925781,-42.3449821472168,-4.336856842041016,approximated,16
-44.82004928588867,-41.02452850341797,-3.795520782470703,mirrored,16
-28.8333740234375,-38.02534484863281,9.191970825195312,matched,17
-30.994571685791016,-43.61777877807617,12.623207092285156,resembled,17
-42.68514633178711,-43.83821487426758,1.1530685424804688,approximated,18
-37.589019775390625,-38.32590866088867,0.7368888854980469,mirrored,18
-25.019973754882812,-27.061059951782227,2.041086196899414,matched,19
-22.875850677490234,-35.68384552001953,12.807994842529297,resembled,19
-41.0351448059082,-44.64710998535156,3.6119651794433594,approximated,20
-28.75365447998047,-46.58566665649414,17.832012176513672,resembled,20
-36.05596923828125,-38.64106369018555,2.585094451904297,matched,16
-41.482330322265625,-46.7356071472168,5.253276824951172,resembled,16
-40.6854133605957,-42.91813278198242,2.2327194213867188,approximated,17
-31.895164489746094,-39.3931884765625,7.498023986816406,mirrored,17
-33.219276428222656,-38.060394287109375,4.841117858886719,matched,18
-36.4976806640625,-46.70746612548828,10.209785461425781,resembled,18
-35.22602844238281,-32.98287582397461,-2.243152618408203,approximated,19
-26.08013153076172,-28.670141220092773,2.5900096893310547,mirrored,19
-26.676162719726562,-39.15301513671875,12.476852416992188,matched,20
-29.233123779296875,-41.349727630615234,12.11660385131836,mirrored,20
-29.289392471313477,-35.50559997558594,6.216207504272461,required,21
-23.297637939453125,-48.5090217590332,25.211383819580078,lasted,22
-25.093280792236328,-40.012054443359375,14.918773651123047,took,22
-30.230026245117188,-39.00674057006836,8.776714324951172,required,23
-22.99832534790039,-51.83380126953125,28.83547592163086,lasted,24
-26.556015014648438,-45.27397918701172,18.71796417236328,took,24
-33.966156005859375,-46.409446716308594,12.443290710449219,required,25
-21.72634506225586,-39.91211700439453,18.185771942138672,lasted,21
-21.092266082763672,-33.54169464111328,12.44942855834961,took,21
-32.290740966796875,-39.23456954956055,6.943828582763672,required,22
-23.990970611572266,-46.82148742675781,22.830516815185547,lasted,23
