active_score,passive_score,pass_drop,verb,frame
-31.03274917602539,-40.823631286621094,9.790882110595703,benefited,1
-37.253013610839844,-46.03815841674805,8.785144805908203,profited,1
-34.746437072753906,-35.307159423828125,0.5607223510742188,helped,2
-33.374271392822266,-38.010581970214844,4.636310577392578,strengthened,2
-28.247547149658203,-29.10830307006836,0.8607559204101562,benefited,3
-39.36107635498047,-43.30744171142578,3.9463653564453125,profited,3
-34.462158203125,-29.728031158447266,-4.734127044677734,helped,4
-40.888938903808594,-33.22191619873047,-7.667022705078125,strengthened,4
-29.40360450744629,-29.900484085083008,0.49687957763671875,benefited,5
-37.09431076049805,-27.76789093017578,-9.326419830322266,strengthened,5
-29.639366149902344,-40.283748626708984,10.64438247680664,helped,1
-31.450908660888672,-43.07616424560547,11.625255584716797,strengthened,1
-37.514644622802734,-38.40447998046875,0.8898353576660156,benefited,2
-43.57911682128906,-47.30915069580078,3.7300338745117188,profited,2
-27.993892669677734,-28.233253479003906,0.23936080932617188,helped,3
-28.42302703857422,-29.765661239624023,1.3426342010498047,strengthened,3
-33.81011199951172,-32.12978744506836,-1.6803245544433594,benefited,4
-39.48078155517578,-31.815181732177734,-7.665599822998047,profited,4
-29.81911849975586,-27.62734031677246,-2.1917781829833984,helped,5
-35.61909484863281,-31.8645076751709,-3.754587173461914,profited,5
-44.63884353637695,-58.204833984375,13.565990447998047,cost,6
-49.60301971435547,-59.34088897705078,9.737869262695312,fetched,6
-35.71464920043945,-34.16448974609375,-1.5501594543457031,earned,7
-24.447532653808594,-40.45195007324219,16.004417419433594,cost,8
-35.549964904785156,-42.27474594116211,6.724781036376953,fetched,8
-31.3839111328125,-37.84212875366211,6.458217620849609,earned,9
-31.984695434570312,-49.87581253051758,17.891117095947266,cost,10
-39.65447235107422,-45.519508361816406,5.8650360107421875,fetched,10
-45.48637390136719,-51.01682662963867,5.530452728271484,earned,6
-29.808509826660156,-41.18207550048828,11.373565673828125,cost,7
-33.73833465576172,-41.24247741699219,7.504142761230469,fetched,7
-34.93528366088867,-32.565834045410156,-2.3694496154785156,earned,8
-28.22857666015625,-43.24700164794922,15.018424987792969,cost,9
-39.2051887512207,-43.921104431152344,4.715915679931641,fetched,9
-30.73973274230957,-37.6856689453125,6.94593620300293,earned,10
-34.274784088134766,-37.11212158203125,2.8373374938964844,emanated,11
-26.126062393188477,-38.790863037109375,12.664800643920898,radiated,11
-40.89330291748047,-42.79075622558594,1.8974533081054688,discharged,12
-30.89892578125,-39.96000289916992,9.061077117919922,emitted,12
-38.211395263671875,-43.4648551940918,5.253459930419922,emanated,13
-35.780792236328125,-45.443660736083984,9.66286849975586,radiated,13
-38.02052688598633,-43.673362731933594,5.652835845947266,discharged,14
-36.20496368408203,-43.065513610839844,6.8605499267578125,emitted,14
-46.0140380859375,-47.84005355834961,1.8260154724121094,emanated,15
-42.040626525878906,-38.56982421875,-3.4708023071289062,emitted,15
-38.293922424316406,-41.40174102783203,3.107818603515625,discharged,11
-35.58051681518555,-36.779640197753906,1.1991233825683594,emitted,11
-45.35987091064453,-48.465843200683594,3.1059722900390625,emanated,12
-38.26138687133789,-44.42261505126953,6.161228179931641,radiated,12
-38.07935333251953,-41.99275207519531,3.9133987426757812,discharged,13
-31.157657623291016,-33.89883041381836,2.7411727905273438,emitted,13
-32.74375915527344,-43.83039093017578,11.086631774902344,emanated,14
-34.27317428588867,-46.067283630371094,11.794109344482422,radiated,14
-39.78255844116211,-46.03642272949219,6.253864288330078,discharged,15
-43.60319519042969,-43.203147888183594,-0.40004730224609375,radiated,15
-51.86527633666992,-40.45616912841797,-11.409107208251953,approximated,16
-43.9417610168457,-39.927001953125,-4.014759063720703,mirrored,16
-32.87687301635742,-37.21781539916992,4.3409423828125,matched,17
-32.08839416503906,-37.09066390991211,5.002269744873047,resembled,17
-41.503875732421875,-43.047916412353516,1.5440406799316406,approximated,18
-38.646610260009766,-42.7933464050293,4.146736145019531,mirrored,18
-30.64458465576172,-30.566986083984375,-0.07759857177734375,matched,19
-25.656721115112305,-30.973295211791992,5.3165740966796875,resembled,19
-38.451751708984375,-45.77235412597656,7.3206024169921875,approximated,20
-33.181419372558594,-43.63913345336914,10.457714080810547,resembled,20
-38.64389419555664,-40.963294982910156,2.3194007873535156,matched,16
-39.39813232421875,-41.756370544433594,2.3582382202148438,resembled,16
-38.52690505981445,-43.280330657958984,4.753425598144531,approximated,17
-38.541473388671875,-39.337303161621094,0.7958297729492188,mirrored,17
-37.592708587646484,-39.92838668823242,2.3356781005859375,matched,18
-32.85824203491211,-39.02661895751953,6.168376922607422,resembled,18
-35.2570915222168,-32.975032806396484,-2.2820587158203125,approximated,19
-30.40951919555664,-33.06280517578125,2.6532859802246094,mirrored,19
-29.46645164489746,-39.44683837890625,9.980386734008789,matched,20
-35.28386688232422,-40.79813003540039,5.514263153076172,mirrored,20
-27.08951759338379,-37.232261657714844,10.142744064331055,required,21
-23.7003116607666,-51.17487335205078,27.47456169128418,lasted,22
-26.548694610595703,-40.86450958251953,14.315814971923828,took,22
-28.460250854492188,-40.13749694824219,11.67724609375,required,23
-26.537944793701172,-51.43410873413086,24.896163940429688,lasted,24
-31.731626510620117,-39.5129280090332,7.781301498413086,took,24
-33.372291564941406,-47.10969161987305,13.73740005493164,required,25
-19.266481399536133,-45.987335205078125,26.720853805541992,lasted,21
-19.87697410583496,-30.515213012695312,10.638238906860352,took,21
-28.374740600585938,-41.411041259765625,13.036300659179688,required,22
-24.121984481811523,-50.75592041015625,26.633935928344727,lasted,23
-23.36609649658203,-34.49407196044922,11.127975463867188,took,23
-32.3758544921875,-42.05060577392578,9.674751281738281,required,24
-26.148313522338867,-54.947547912597656,28.79923439025879,lasted,25
-27.468204498291016,-41.13438034057617,13.666175842285156,took,25
-33.978511810302734,-35.049163818359375,1.0706520080566406,hit,26A
-26.50455093383789,-39.99596405029297,13.491413116455078,hit,26B
-27.283721923828125,-30.25571632385254,2.971994400024414,hit,26C
-28.552278518676758,-36.270660400390625,7.718381881713867,pushed,27A
-36.5139045715332,-37.08704376220703,0.5731391906738281,pushed,27B
-33.24361038208008,-41.44541931152344,8.20180892944336,washed,28A
-33.75285720825195,-36.64381408691406,2.8909568786621094,washed,28B
-29.612030029296875,-44.191749572753906,14.579719543457031,washed,28C
-31.15194320678711,-35.95113754272461,4.7991943359375,dropped,29A
-40.245384216308594,-35.67852020263672,-4.566864013671875,dropped,29B
-28.407272338867188,-30.967655181884766,2.560382843017578,carried,30A
-22.617069244384766,-36.55385971069336,13.936790466308594,carried,30B
-31.814477920532227,-30.47079849243164,-1.343679428100586,hit,26D
-31.65100860595703,-32.02058410644531,0.36957550048828125,hit,26E
-34.388427734375,-37.47749328613281,3.0890655517578125,pushed,27C
-31.628482818603516,-33.22625732421875,1.5977745056152344,pushed,27D
-32.26064682006836,-32.14095687866211,-0.11968994140625,pushed,27E
-31.55763053894043,-36.03289031982422,4.475259780883789,washed,28D
-36.98787307739258,-44.304080963134766,7.3162078857421875,washed,28E
-33.92485809326172,-39.041664123535156,5.1168060302734375,dropped,29C
-37.12355041503906,-30.97292709350586,-6.150623321533203,dropped,29D
-32.145835876464844,-40.104278564453125,7.958442687988281,dropped,29E
-33.159698486328125,-32.98433303833008,-0.17536544799804688,carried,30C
-25.330764770507812,-32.580509185791016,7.249744415283203,carried,30D
-32.67601013183594,-37.95589828491211,5.279888153076172,carried,30E
-26.260963439941406,-34.083858489990234,7.822895050048828,saw,31C
-27.458232879638672,-40.6199951171875,13.161762237548828,saw,31A
-27.609508514404297,-42.15262222290039,14.543113708496094,saw,31B
-25.259326934814453,-32.74611282348633,7.486785888671875,heard,32A
-32.4205436706543,-37.47710037231445,5.056556701660156,heard,32B
-31.218196868896484,-32.98426055908203,1.7660636901855469,knew,33A
-29.065927505493164,-39.6711540222168,10.605226516723633,knew,33B
-28.018692016601562,-36.83739471435547,8.818702697753906,knew,33C
-26.64792251586914,-33.448028564453125,6.800106048583984,liked,34A
-33.43327713012695,-34.678077697753906,1.2448005676269531,liked,34B
-31.740097045898438,-35.34476852416992,3.6046714782714844,remembered,35A
-39.660194396972656,-44.94363021850586,5.283435821533203,remembered,35B
-34.48851013183594,-44.89570617675781,10.407196044921875,remembered,35C
-31.35245704650879,-35.16328430175781,3.8108272552490234,saw,31D
-30.338991165161133,-34.5758056640625,4.236814498901367,saw,31E
-32.00353240966797,-34.674556732177734,2.6710243225097656,heard,32C
-32.73124313354492,-45.221923828125,12.490680694580078,heard,32D
-34.323184967041016,-48.551536560058594,14.228351593017578,heard,32E
-27.23554801940918,-32.19722366333008,4.961675643920898,knew,33D
-30.620742797851562,-37.49772262573242,6.876979827880859,knew,33E
-33.44142150878906,-31.43069076538086,-2.010730743408203,liked,34C
-28.442426681518555,-41.80516052246094,13.362733840942383,liked,34D
-30.32843780517578,-42.46595001220703,12.13751220703125,liked,34E
-28.315628051757812,-36.66675567626953,8.351127624511719,remembered,35D
-34.7357177734375,-41.85852813720703,7.122810363769531,remembered,35E
