active_score,passive_score,pass_drop,verb,frame
-31.668224334716797,-39.165931701660156,7.497707366943359,benefited,1
-43.14411163330078,-47.65513610839844,4.511024475097656,profited,1
-32.974403381347656,-38.83745574951172,5.8630523681640625,helped,2
-33.600215911865234,-37.861610412597656,4.261394500732422,strengthened,2
-29.611597061157227,-27.789979934692383,-1.8216171264648438,benefited,3
-38.996116638183594,-39.50520706176758,0.5090904235839844,profited,3
-32.15129852294922,-30.337942123413086,-1.8133563995361328,helped,4
-38.96837615966797,-34.51365661621094,-4.454719543457031,strengthened,4
-27.477375030517578,-29.931297302246094,2.4539222717285156,benefited,5
-33.33224868774414,-27.414705276489258,-5.917543411254883,strengthened,5
-33.961769104003906,-39.265159606933594,5.3033905029296875,helped,1
-31.091264724731445,-41.84649658203125,10.755231857299805,strengthened,1
-38.56735610961914,-42.31754684448242,3.7501907348632812,benefited,2
-40.12007141113281,-46.354270935058594,6.234199523925781,profited,2
-29.755172729492188,-28.736841201782227,-1.018331527709961,helped,3
-28.885154724121094,-28.011981964111328,-0.8731727600097656,strengthened,3
-29.828332901000977,-34.48793029785156,4.659597396850586,benefited,4
-39.667236328125,-36.2312126159668,-3.436023712158203,profited,4
-31.895721435546875,-26.628253936767578,-5.267467498779297,helped,5
-36.411930084228516,-33.756229400634766,-2.65570068359375,profited,5
-41.26677703857422,-57.71468734741211,16.44791030883789,cost,6
-48.96334457397461,-54.06169891357422,5.098354339599609,fetched,6
-34.66497039794922,-33.97552490234375,-0.6894454956054688,earned,7
-25.07974624633789,-41.18103790283203,16.10129165649414,cost,8
-35.863037109375,-44.02684020996094,8.163803100585938,fetched,8
-34.4794807434082,-36.503089904785156,2.023609161376953,earned,9
-33.2527961730957,-44.231849670410156,10.979053497314453,cost,10
-40.89252471923828,-44.985721588134766,4.093196868896484,fetched,10
-44.38300704956055,-47.59759521484375,3.214588165283203,earned,6
-27.492679595947266,-45.715885162353516,18.22320556640625,cost,7
-35.37568283081055,-44.479976654052734,9.104293823242188,fetched,7
-34.30940628051758,-32.720401763916016,-1.5890045166015625,earned,8
-29.205842971801758,-40.921875,11.716032028198242,cost,9
