active_score,passive_score,pass_drop,verb,frame
-34.76459503173828,-41.02751922607422,6.2629241943359375,benefited,1
-44.724491119384766,-47.903114318847656,3.1786231994628906,profited,1
-33.147037506103516,-34.920310974121094,1.7732734680175781,helped,2
-38.20081329345703,-37.886802673339844,-0.3140106201171875,strengthened,2
-31.31981658935547,-30.02949333190918,-1.290323257446289,benefited,3
-35.302825927734375,-46.89982986450195,11.597003936767578,profited,3
-32.75876998901367,-31.757259368896484,-1.0015106201171875,helped,4
-37.49226379394531,-34.641178131103516,-2.851085662841797,strengthened,4
-29.14305877685547,-32.14088439941406,2.9978256225585938,benefited,5
-36.482051849365234,-27.57709503173828,-8.904956817626953,strengthened,5
-31.452621459960938,-38.917686462402344,7.465065002441406,helped,1
-37.18461608886719,-41.759342193603516,4.574726104736328,strengthened,1
-37.212257385253906,-39.22535705566406,2.0130996704101562,benefited,2
-45.08877182006836,-47.809715270996094,2.7209434509277344,profited,2
-29.24201202392578,-30.217082977294922,0.9750709533691406,helped,3
-29.958101272583008,-31.301679611206055,1.3435783386230469,strengthened,3
-31.155942916870117,-33.8861198425293,2.7301769256591797,benefited,4
-40.6170654296875,-38.846046447753906,-1.7710189819335938,profited,4
-33.8723258972168,-30.10082244873047,-3.771503448486328,helped,5
-41.16004943847656,-35.316680908203125,-5.8433685302734375,profited,5
-42.11085510253906,-57.11811065673828,15.007255554199219,cost,6
-52.675048828125,-61.737815856933594,9.062767028808594,fetched,6
-36.39200973510742,-37.19121551513672,0.7992057800292969,earned,7
-27.283143997192383,-43.75651550292969,16.473371505737305,cost,8
-38.514522552490234,-46.39793014526367,7.8834075927734375,fetched,8
-29.72548484802246,-39.05290985107422,9.327425003051758,earned,9
-30.872806549072266,-45.004661560058594,14.131855010986328,cost,10
-39.00615310668945,-47.47303009033203,8.466876983642578,fetched,10
-45.91926574707031,-53.759281158447266,7.840015411376953,earned,6
-31.102874755859375,-45.04241943359375,13.939544677734375,cost,7
-37.965885162353516,-45.849998474121094,7.884113311767578,fetched,7
-31.88547706604004,-37.06111145019531,5.175634384155273,earned,8
-25.136507034301758,-38.87400817871094,13.73750114440918,cost,9
-39.92972946166992,-44.510284423828125,4.580554962158203,fetched,9
-27.32425308227539,-36.33523941040039,9.010986328125,earned,10
-33.387657165527344,-39.06898498535156,5.681327819824219,emanated,11
-34.85717010498047,-40.528541564941406,5.6713714599609375,radiated,11
-46.17934799194336,-42.321617126464844,-3.8577308654785156,discharged,12
-40.77368927001953,-35.2135124206543,-5.560176849365234,emitted,12
-40.97568130493164,-42.71818161010742,1.7425003051757812,emanated,13
-36.93266677856445,-43.9603271484375,7.027660369873047,radiated,13
-36.67072296142578,-44.27020263671875,7.599479675292969,discharged,14
-40.7446403503418,-42.26258087158203,1.5179405212402344,emitted,14
-48.80461883544922,-44.19692611694336,-4.607692718505859,emanated,15
-44.57649230957031,-34.28299331665039,-10.293498992919922,emitted,15
-33.943275451660156,-38.435150146484375,4.491874694824219,discharged,11
-33.86002731323242,-36.30314254760742,2.443115234375,emitted,11
-47.72544860839844,-47.35128402709961,-0.3741645812988281,emanated,12
-48.104248046875,-44.512916564941406,-3.5913314819335938,radiated,12
-35.50218963623047,-42.16863250732422,6.66644287109375,discharged,13
-29.362852096557617,-35.729454040527344,6.366601943969727,emitted,13
-35.858924865722656,-44.97092056274414,9.111995697021484,emanated,14
-37.372337341308594,-47.31867218017578,9.946334838867188,radiated,14
-42.853607177734375,-46.42877960205078,3.5751724243164062,discharged,15
-47.703163146972656,-43.418155670166016,-4.285007476806641,radiated,15
-47.85691833496094,-41.01012420654297,-6.846794128417969,approximated,16
-40.63226318359375,-36.266746520996094,-4.365516662597656,mirrored,16
-33.23472213745117,-36.751487731933594,3.516765594482422,matched,17
-30.036849975585938,-40.506813049316406,10.469963073730469,resembled,17
-44.37068557739258,-41.66761779785156,-2.7030677795410156,approximated,18
-33.70648193359375,-40.076454162597656,6.369972229003906,mirrored,18
-28.260299682617188,-30.341552734375,2.0812530517578125,matched,19
-27.02153968811035,-33.99601364135742,6.97447395324707,resembled,19
-39.244720458984375,-42.44532775878906,3.2006072998046875,approximated,20
-31.775699615478516,-51.2366828918457,19.460983276367188,resembled,20
-35.6453742980957,-36.353660583496094,0.7082862854003906,matched,16
-32.354034423828125,-44.07538986206055,11.721355438232422,resembled,16
-38.937591552734375,-37.836875915527344,-1.1007156372070312,approximated,17
-31.525794982910156,-36.51071548461914,4.984920501708984,mirrored,17
-32.6474609375,-41.41510772705078,8.767646789550781,matched,18
-34.704959869384766,-42.23469924926758,7.5297393798828125,resembled,18
-40.58769607543945,-33.96199035644531,-6.625705718994141,approximated,19
-25.204256057739258,-31.144451141357422,5.940195083618164,mirrored,19
-24.487503051757812,-41.37747573852539,16.889972686767578,matched,20
-30.44873809814453,-39.15265655517578,8.70391845703125,mirrored,20
-25.18425750732422,-35.22522735595703,10.040969848632812,required,21
-22.243061065673828,-43.93485641479492,21.691795349121094,lasted,22
-25.089815139770508,-39.02396774291992,13.934152603149414,took,22
-29.612030029296875,-42.22341537475586,12.611385345458984,required,23
-27.655269622802734,-53.976768493652344,26.32149887084961,lasted,24
-31.413009643554688,-46.52344512939453,15.110435485839844,took,24
-31.915193557739258,-47.072933197021484,15.157739639282227,required,25
-21.362346649169922,-36.93585205078125,15.573505401611328,lasted,21
-17.856678009033203,-30.000911712646484,12.144233703613281,took,21
-28.32671546936035,-37.78147506713867,9.45475959777832,required,22
-25.369430541992188,-50.02875518798828,24.659324645996094,lasted,23
-23.33554458618164,-40.45026397705078,17.11471939086914,took,23
-34.061431884765625,-47.13143539428711,13.070003509521484,required,24
-27.973907470703125,-50.12127685546875,22.147369384765625,lasted,25
-25.435009002685547,-42.72861099243164,17.293601989746094,took,25
-32.578102111816406,-31.32696533203125,-1.2511367797851562,hit,26A
-28.54551887512207,-45.59122085571289,17.04570198059082,hit,26B
-24.781658172607422,-31.144020080566406,6.362361907958984,hit,26C
-29.670663833618164,-35.22343444824219,5.552770614624023,pushed,27A
-39.04393005371094,-35.44683074951172,-3.5970993041992188,pushed,27B
-33.307125091552734,-37.455894470214844,4.148769378662109,washed,28A
-29.702781677246094,-36.261600494384766,6.558818817138672,washed,28B
-30.393535614013672,-41.179962158203125,10.786426544189453,washed,28C
-32.938697814941406,-33.22645568847656,0.28775787353515625,dropped,29A
-38.69380569458008,-32.82078170776367,-5.873023986816406,dropped,29B
-36.05571746826172,-29.148853302001953,-6.906864166259766,carried,30A
-22.990646362304688,-34.701210021972656,11.710563659667969,carried,30B
-31.807331085205078,-31.466506958007812,-0.3408241271972656,hit,26D
-30.480375289916992,-34.1388053894043,3.6584300994873047,hit,26E
-35.46263885498047,-35.352691650390625,-0.10994720458984375,pushed,27C
-30.187400817871094,-32.48533248901367,2.297931671142578,pushed,27D
-32.96443176269531,-31.157054901123047,-1.8073768615722656,pushed,27E
-32.12667465209961,-34.86492156982422,2.7382469177246094,washed,28D
-30.496782302856445,-39.62928009033203,9.132497787475586,washed,28E
-35.187129974365234,-33.90428161621094,-1.2828483581542969,dropped,29C
-35.82701110839844,-30.406917572021484,-5.420093536376953,dropped,29D
-30.75680923461914,-36.50880813598633,5.7519989013671875,dropped,29E
-35.47291564941406,-31.66229248046875,-3.8106231689453125,carried,30C
-28.139564514160156,-33.70551300048828,5.565948486328125,carried,30D
-30.0739803314209,-36.084720611572266,6.010740280151367,carried,30E
-25.293607711791992,-30.698715209960938,5.405107498168945,saw,31C
-21.76416778564453,-42.3492431640625,20.58507537841797,saw,31A
-28.040420532226562,-41.25048065185547,13.210060119628906,saw,31B
-27.429824829101562,-33.27366256713867,5.843837738037109,heard,32A
-35.01594543457031,-36.596290588378906,1.5803451538085938,heard,32B
-30.89266586303711,-30.671131134033203,-0.22153472900390625,knew,33A
-28.226058959960938,-39.70623016357422,11.480171203613281,knew,33B
-27.348541259765625,-33.63287353515625,6.284332275390625,knew,33C
-30.492048263549805,-35.43501281738281,4.942964553833008,liked,34A
-32.26677703857422,-37.566707611083984,5.299930572509766,liked,34B
-32.970733642578125,-33.11954879760742,0.14881515502929688,remembered,35A
-35.070621490478516,-42.684059143066406,7.613437652587891,remembered,35B
-32.16836929321289,-42.56617736816406,10.397808074951172,remembered,35C
-32.96636962890625,-33.94634246826172,0.9799728393554688,saw,31D
-31.037704467773438,-33.93418884277344,2.896484375,saw,31E
-33.01239776611328,-32.647552490234375,-0.36484527587890625,heard,32C
-26.588211059570312,-45.75616455078125,19.167953491210938,heard,32D
-37.897308349609375,-44.23136901855469,6.3340606689453125,heard,32E
-31.850013732910156,-32.313594818115234,0.4635810852050781,knew,33D
-30.908184051513672,-32.55506134033203,1.6468772888183594,knew,33E
-31.910810470581055,-31.714990615844727,-0.19581985473632812,liked,34C
-28.269847869873047,-42.22508239746094,13.95523452758789,liked,34D
-29.558385848999023,-42.11093521118164,12.552549362182617,liked,34E
-31.700769424438477,-35.12487030029297,3.424100875854492,remembered,35D
-35.64429473876953,-38.60371780395508,2.959423065185547,remembered,35E
