active_score,passive_score,pass_drop,verb,frame
-30.208646774291992,-42.071250915527344,11.862604141235352,benefited,1
-41.066917419433594,-44.995262145996094,3.9283447265625,profited,1
-29.26036262512207,-35.90324783325195,6.642885208129883,helped,2
-29.867435455322266,-38.77021408081055,8.902778625488281,strengthened,2
-28.65531349182129,-31.83944320678711,3.1841297149658203,benefited,3
-41.049041748046875,-34.77048110961914,-6.278560638427734,profited,3
-31.140424728393555,-30.324806213378906,-0.8156185150146484,helped,4
-42.190242767333984,-30.220870971679688,-11.969371795654297,strengthened,4
-27.56328773498535,-31.707992553710938,4.144704818725586,benefited,5
-33.36378479003906,-27.433311462402344,-5.930473327636719,strengthened,5
-29.1795654296875,-39.92509841918945,10.745532989501953,helped,1
-32.241729736328125,-40.92387008666992,8.682140350341797,strengthened,1
-34.21274185180664,-39.58990478515625,5.377162933349609,benefited,2
-43.719879150390625,-45.428863525390625,1.708984375,profited,2
-27.732994079589844,-27.869487762451172,0.13649368286132812,helped,3
-27.60595703125,-29.214019775390625,1.608062744140625,strengthened,3
-34.02991485595703,-32.5405158996582,-1.4893989562988281,benefited,4
-40.26045608520508,-34.51468276977539,-5.7457733154296875,profited,4
-31.114055633544922,-29.848445892333984,-1.2656097412109375,helped,5
-35.761497497558594,-33.68288040161133,-2.0786170959472656,profited,5
-36.499656677246094,-57.37224197387695,20.87258529663086,cost,6
-42.52829360961914,-58.18924331665039,15.66094970703125,fetched,6
-35.348445892333984,-39.65584182739258,4.307395935058594,earned,7
-28.766563415527344,-42.952754974365234,14.18619155883789,cost,8
-36.36041259765625,-43.10327911376953,6.742866516113281,fetched,8
-30.085535049438477,-40.057010650634766,9.971475601196289,earned,9
-33.35512161254883,-43.26606369018555,9.910942077636719,cost,10
-38.16505813598633,-43.44221115112305,5.277153015136719,fetched,10
-41.67334747314453,-52.449684143066406,10.776336669921875,earned,6
-28.117481231689453,-46.1451301574707,18.02764892578125,cost,7
-35.21931457519531,-42.255393981933594,7.036079406738281,fetched,7
-38.37828063964844,-36.495445251464844,-1.8828353881835938,earned,8
-27.822784423828125,-43.58437728881836,15.761592864990234,cost,9
-39.36034393310547,-45.08013916015625,5.719795227050781,fetched,9
-29.74408721923828,-36.66413497924805,6.920047760009766,earned,10
-33.568199157714844,-37.85706329345703,4.2888641357421875,emanated,11
-30.18080711364746,-37.88106155395508,7.700254440307617,radiated,11
-47.6060791015625,-46.504432678222656,-1.1016464233398438,discharged,12
-36.484256744384766,-37.78162384033203,1.2973670959472656,emitted,12
-44.47273254394531,-44.67698287963867,0.20425033569335938,emanated,13
-37.39647674560547,-45.5036735534668,8.107196807861328,radiated,13
-33.67695999145508,-44.012535095214844,10.335575103759766,discharged,14
-36.673221588134766,-42.23501968383789,5.561798095703125,emitted,14
-48.466609954833984,-44.509239196777344,-3.9573707580566406,emanated,15
-40.80937194824219,-35.55257797241211,-5.256793975830078,emitted,15
-36.57968521118164,-38.162357330322266,1.582672119140625,discharged,11
-33.44586181640625,-33.912742614746094,0.46688079833984375,emitted,11
-47.98035430908203,-51.086097717285156,3.105743408203125,emanated,12
-42.008968353271484,-48.02947998046875,6.020511627197266,radiated,12
-36.33335494995117,-47.327327728271484,10.993972778320312,discharged,13
-31.435550689697266,-37.1803092956543,5.744758605957031,emitted,13
-39.123931884765625,-45.630455017089844,6.506523132324219,emanated,14
-35.534969329833984,-46.891563415527344,11.35659408569336,radiated,14
-46.12751770019531,-43.723628997802734,-2.403888702392578,discharged,15
-42.659271240234375,-42.40415573120117,-0.2551155090332031,radiated,15
-40.97142791748047,-40.693511962890625,-0.27791595458984375,approximated,16
-38.00164794921875,-40.089385986328125,2.087738037109375,mirrored,16
-30.304595947265625,-38.34861755371094,8.044021606445312,matched,17
-28.402502059936523,-41.41086959838867,13.008367538452148,resembled,17
-42.224063873291016,-43.75178909301758,1.5277252197265625,approximated,18
-37.85856628417969,-40.91649627685547,3.0579299926757812,mirrored,18
-29.097427368164062,-30.780385971069336,1.6829586029052734,matched,19
-27.517162322998047,-37.091827392578125,9.574665069580078,resembled,19
-39.7404670715332,-45.332672119140625,5.592205047607422,approximated,20
-28.524938583374023,-46.487789154052734,17.96285057067871,resembled,20
-35.49557876586914,-38.12723922729492,2.6316604614257812,matched,16
-40.102439880371094,-45.423648834228516,5.321208953857422,resembled,16
-41.93960952758789,-43.751590728759766,1.811981201171875,approximated,17
-34.678375244140625,-41.299171447753906,6.620796203613281,mirrored,17
-31.02104949951172,-37.299564361572266,6.278514862060547,matched,18
-32.87186050415039,-42.005516052246094,9.133655548095703,resembled,18
-38.913394927978516,-33.82646942138672,-5.086925506591797,approximated,19
-29.819499969482422,-33.47478103637695,3.6552810668945312,mirrored,19
-27.869340896606445,-40.21907043457031,12.349729537963867,matched,20
-35.85057830810547,-39.596107482910156,3.7455291748046875,mirrored,20
-30.04613494873047,-40.37898635864258,10.33285140991211,required,21
-24.10251235961914,-45.4630126953125,21.36050033569336,lasted,22
-24.75888442993164,-43.27486801147461,18.51598358154297,took,22
-29.257888793945312,-37.388694763183594,8.130805969238281,required,23
-27.346946716308594,-56.094947814941406,28.748001098632812,lasted,24
-28.230010986328125,-49.00867462158203,20.778663635253906,took,24
-33.15134048461914,-46.6750602722168,13.523719787597656,required,25
-20.587722778320312,-42.33363342285156,21.74591064453125,lasted,21
-19.267555236816406,-36.36983108520508,17.102275848388672,took,21
-29.46411895751953,-43.23167419433594,13.767555236816406,required,22
-24.04993438720703,-43.89122772216797,19.841293334960938,lasted,23
-25.208328247070312,-34.45235824584961,9.244029998779297,took,23
-29.23607635498047,-52.73206329345703,23.495986938476562,required,24
-25.73348617553711,-47.57257843017578,21.839092254638672,lasted,25
-25.337635040283203,-41.90924835205078,16.571613311767578,took,25
-33.16016387939453,-36.6121940612793,3.4520301818847656,hit,26A
-25.746673583984375,-43.85264587402344,18.105972290039062,hit,26B
-26.593252182006836,-31.555282592773438,4.962030410766602,hit,26C
-30.54201889038086,-35.65337371826172,5.111354827880859,pushed,27A
-40.982173919677734,-37.921165466308594,-3.0610084533691406,pushed,27B
-37.84670639038086,-37.38685989379883,-0.45984649658203125,washed,28A
-32.94306182861328,-33.607059478759766,0.6639976501464844,washed,28B
-35.10273361206055,-45.13930130004883,10.036567687988281,washed,28C
-36.64374542236328,-34.95292282104492,-1.6908226013183594,dropped,29A
-40.78843688964844,-35.646575927734375,-5.1418609619140625,dropped,29B
-37.16307830810547,-29.85952377319336,-7.303554534912109,carried,30A
-24.232789993286133,-33.673828125,9.441038131713867,carried,30B
-30.891096115112305,-31.29833984375,0.4072437286376953,hit,26D
-35.42024230957031,-36.30409622192383,0.8838539123535156,hit,26E
-35.22312927246094,-38.18445587158203,2.9613265991210938,pushed,27C
-32.35548782348633,-32.90266036987305,0.5471725463867188,pushed,27D
