active_score,passive_score,pass_drop,verb,frame
-29.57021713256836,-42.264183044433594,12.693965911865234,benefited,1
-38.20960235595703,-47.072242736816406,8.862640380859375,profited,1
-34.69158172607422,-33.75444793701172,-0.9371337890625,helped,2
-33.74584197998047,-36.35720443725586,2.6113624572753906,strengthened,2
-28.17410659790039,-33.3492431640625,5.175136566162109,benefited,3
-36.181175231933594,-37.24446105957031,1.0632858276367188,profited,3
-33.28538513183594,-29.902420043945312,-3.382965087890625,helped,4
-40.51429748535156,-34.51128387451172,-6.003013610839844,strengthened,4
-29.74414825439453,-30.777198791503906,1.033050537109375,benefited,5
-37.50187301635742,-28.261699676513672,-9.24017333984375,strengthened,5
-31.016796112060547,-36.14501953125,5.128223419189453,helped,1
-29.64971923828125,-40.24138259887695,10.591663360595703,strengthened,1
-38.89313507080078,-39.309722900390625,0.41658782958984375,benefited,2
-44.50354766845703,-44.287899017333984,-0.21564865112304688,profited,2
-26.988601684570312,-29.404022216796875,2.4154205322265625,helped,3
-28.849002838134766,-31.412090301513672,2.5630874633789062,strengthened,3
-31.050302505493164,-33.155853271484375,2.105550765991211,benefited,4
-40.470375061035156,-32.262535095214844,-8.207839965820312,profited,4
-32.35852813720703,-28.081043243408203,-4.277484893798828,helped,5
-40.79505920410156,-33.697105407714844,-7.097953796386719,profited,5
-39.26769256591797,-57.11316680908203,17.845474243164062,cost,6
-45.46007537841797,-53.450340270996094,7.990264892578125,fetched,6
-35.236907958984375,-34.854881286621094,-0.38202667236328125,earned,7
-24.901569366455078,-40.97013854980469,16.06856918334961,cost,8
-34.367042541503906,-40.93940734863281,6.572364807128906,fetched,8
-35.508392333984375,-35.626686096191406,0.11829376220703125,earned,9
-31.932147979736328,-45.941184997558594,14.009037017822266,cost,10
-36.611000061035156,-47.31200408935547,10.701004028320312,fetched,10
-40.83191680908203,-48.32484436035156,7.492927551269531,earned,6
-31.559001922607422,-41.95236587524414,10.393363952636719,cost,7
-37.21225357055664,-41.82086944580078,4.608615875244141,fetched,7
-33.52368927001953,-33.46205520629883,-0.061634063720703125,earned,8
-29.7139835357666,-42.72502517700195,13.011041641235352,cost,9
-42.2209587097168,-41.17934799194336,-1.0416107177734375,fetched,9
-29.469980239868164,-35.50954818725586,6.039567947387695,earned,10
-33.55143356323242,-42.29336166381836,8.741928100585938,emanated,11
-32.90413284301758,-39.13254928588867,6.228416442871094,radiated,11
-42.95519256591797,-42.90437316894531,-0.05081939697265625,discharged,12
-37.80967712402344,-41.270835876464844,3.4611587524414062,emitted,12
-43.3482666015625,-44.43164825439453,1.0833816528320312,emanated,13
-34.79091262817383,-42.626548767089844,7.835636138916016,radiated,13
-41.4047966003418,-43.0731201171875,1.6683235168457031,discharged,14
-36.470027923583984,-44.01556396484375,7.545536041259766,emitted,14
-46.66920471191406,-43.2666015625,-3.4026031494140625,emanated,15
-42.08589172363281,-35.17832565307617,-6.907566070556641,emitted,15
-35.48535919189453,-37.717613220214844,2.2322540283203125,discharged,11
-32.417266845703125,-39.37052917480469,6.9532623291015625,emitted,11
-45.089759826660156,-48.44388198852539,3.3541221618652344,emanated,12
-38.94228744506836,-44.741886138916016,5.799598693847656,radiated,12
-37.852359771728516,-39.4166145324707,1.5642547607421875,discharged,13
-32.97095489501953,-34.793609619140625,1.8226547241210938,emitted,13
-34.854095458984375,-47.34262466430664,12.488529205322266,emanated,14
-34.4412841796875,-44.2684211730957,9.827136993408203,radiated,14
-38.07855224609375,-45.059104919433594,6.980552673339844,discharged,15
-41.142879486083984,-43.93515396118164,2.7922744750976562,radiated,15
-45.85031509399414,-44.73098373413086,-1.1193313598632812,approximated,16
-42.135929107666016,-38.55634689331055,-3.5795822143554688,mirrored,16
-30.656078338623047,-39.0890998840332,8.433021545410156,matched,17
-30.45185089111328,-44.14302444458008,13.691173553466797,resembled,17
-41.693939208984375,-45.45805740356445,3.764118194580078,approximated,18
-37.53937911987305,-40.70144271850586,3.1620635986328125,mirrored,18
-27.28244400024414,-32.74054718017578,5.458103179931641,matched,19
-23.895488739013672,-38.7498664855957,14.854377746582031,resembled,19
-39.43699264526367,-50.29399108886719,10.856998443603516,approximated,20
-34.405025482177734,-51.34062957763672,16.935604095458984,resembled,20
-37.248008728027344,-37.70743942260742,0.4594306945800781,matched,16
-38.35835266113281,-43.284584045410156,4.926231384277344,resembled,16
-39.34030532836914,-48.24565887451172,8.905353546142578,approximated,17
-30.65465545654297,-40.81476593017578,10.160110473632812,mirrored,17
-33.456539154052734,-38.718746185302734,5.26220703125,matched,18
-35.7908935546875,-46.56782531738281,10.776931762695312,resembled,18
-36.01839065551758,-36.879798889160156,0.8614082336425781,approximated,19
-29.33266830444336,-32.39311981201172,3.0604515075683594,mirrored,19
-24.89151954650879,-38.94826889038086,14.05674934387207,matched,20
-29.535503387451172,-41.38308334350586,11.847579956054688,mirrored,20
-27.80733299255371,-36.33009719848633,8.522764205932617,required,21
-24.453838348388672,-45.846290588378906,21.392452239990234,lasted,22
-25.156147003173828,-41.65532302856445,16.499176025390625,took,22
-28.862871170043945,-37.74744415283203,8.884572982788086,required,23
-26.83702850341797,-52.702117919921875,25.865089416503906,lasted,24
-29.61871910095215,-48.23798370361328,18.619264602661133,took,24
-34.65803146362305,-50.904212951660156,16.24618148803711,required,25
-22.3944034576416,-38.782005310058594,16.387601852416992,lasted,21
-20.258447647094727,-33.08876419067383,12.830316543579102,took,21
-29.887243270874023,-41.30323791503906,11.415994644165039,required,22
-21.318737030029297,-42.62814712524414,21.309410095214844,lasted,23
-25.42295265197754,-34.227447509765625,8.804494857788086,took,23
-33.06465148925781,-51.848297119140625,18.783645629882812,required,24
-27.470149993896484,-49.999114990234375,22.52896499633789,lasted,25
-28.49471664428711,-46.77602005004883,18.28130340576172,took,25
-32.922515869140625,-33.466346740722656,0.5438308715820312,hit,26A
-29.018966674804688,-41.30914306640625,12.290176391601562,hit,26B
-33.31199645996094,-28.13376235961914,-5.178234100341797,hit,26C
-30.872264862060547,-33.89862823486328,3.0263633728027344,pushed,27A
-36.11958312988281,-34.06614303588867,-2.0534400939941406,pushed,27B
-37.234901428222656,-36.65291976928711,-0.5819816589355469,washed,28A
-35.405487060546875,-33.42724609375,-1.978240966796875,washed,28B
-33.664390563964844,-39.297607421875,5.633216857910156,washed,28C
-29.293916702270508,-30.601028442382812,1.3071117401123047,dropped,29A
-34.63642883300781,-31.142032623291016,-3.494396209716797,dropped,29B
-33.49277877807617,-31.33197784423828,-2.1608009338378906,carried,30A
-24.39779281616211,-34.68223190307617,10.284439086914062,carried,30B
-40.070133209228516,-31.975671768188477,-8.094461441040039,hit,26D
-36.64690399169922,-35.76033401489258,-0.8865699768066406,hit,26E
-35.93830871582031,-36.947540283203125,1.0092315673828125,pushed,27C
-34.344276428222656,-31.259929656982422,-3.0843467712402344,pushed,27D
-33.30870819091797,-34.362239837646484,1.0535316467285156,pushed,27E
-30.33087730407715,-35.3863639831543,5.055486679077148,washed,28D
-34.90762710571289,-39.38975524902344,4.482128143310547,washed,28E
