active_score,passive_score,pass_drop,verb,frame
-32.793487548828125,-39.671627044677734,6.878139495849609,benefited,1
-43.01039123535156,-45.48380661010742,2.4734153747558594,profited,1
-32.82121276855469,-35.7194938659668,2.8982810974121094,helped,2
-36.1972770690918,-35.83161163330078,-0.3656654357910156,strengthened,2
-30.720760345458984,-32.34709548950195,1.6263351440429688,benefited,3
-36.16754150390625,-39.606388092041016,3.4388465881347656,profited,3
-33.272762298583984,-31.084339141845703,-2.1884231567382812,helped,4
-41.13300323486328,-31.673383712768555,-9.459619522094727,strengthened,4
-29.29372215270996,-31.645435333251953,2.351713180541992,benefited,5
-36.65911865234375,-26.5246524810791,-10.134466171264648,strengthened,5
-31.994569778442383,-39.745304107666016,7.750734329223633,helped,1
-34.29489517211914,-40.77248001098633,6.4775848388671875,strengthened,1
-36.469322204589844,-38.5146598815918,2.045337677001953,benefited,2
-42.407352447509766,-43.734527587890625,1.3271751403808594,profited,2
-31.88479995727539,-30.6446590423584,-1.2401409149169922,helped,3
-35.078956604003906,-31.861820220947266,-3.2171363830566406,strengthened,3
-32.46391296386719,-32.097145080566406,-0.36676788330078125,benefited,4
-41.99547576904297,-35.14224624633789,-6.853229522705078,profited,4
-34.82044219970703,-30.52801513671875,-4.292427062988281,helped,5
-38.60332489013672,-35.244136810302734,-3.3591880798339844,profited,5
-39.7042121887207,-50.20391082763672,10.499698638916016,cost,6
-44.44415283203125,-49.709110260009766,5.264957427978516,fetched,6
-37.08089065551758,-33.079612731933594,-4.001277923583984,earned,7
-24.537683486938477,-41.218780517578125,16.68109703063965,cost,8
-36.29301834106445,-41.8260612487793,5.533042907714844,fetched,8
-32.829200744628906,-40.17982482910156,7.350624084472656,earned,9
-33.48182678222656,-44.28257369995117,10.80074691772461,cost,10
-37.99324035644531,-42.85344696044922,4.860206604003906,fetched,10
-45.04827880859375,-43.44938659667969,-1.5988922119140625,earned,6
-30.66043472290039,-41.84679412841797,11.186359405517578,cost,7
-40.99742126464844,-39.46321105957031,-1.534210205078125,fetched,7
-37.6156120300293,-34.85361862182617,-2.761993408203125,earned,8
-29.57175064086914,-45.32630920410156,15.754558563232422,cost,9
-37.21192169189453,-46.95403289794922,9.742111206054688,fetched,9
-33.63922882080078,-34.39067077636719,0.7514419555664062,earned,10
-32.351993560791016,-44.03049850463867,11.678504943847656,emanated,11
-28.847354888916016,-47.2939338684082,18.446578979492188,radiated,11
-38.428306579589844,-46.32465744018555,7.896350860595703,discharged,12
-33.50373840332031,-37.91670608520508,4.412967681884766,emitted,12
-44.55003356933594,-45.10338592529297,0.5533523559570312,emanated,13
-34.03281784057617,-45.56578063964844,11.532962799072266,radiated,13
-36.99950408935547,-42.386680603027344,5.387176513671875,discharged,14
-39.730621337890625,-41.266693115234375,1.53607177734375,emitted,14
-49.43040084838867,-43.59209442138672,-5.838306427001953,emanated,15
-43.77100372314453,-37.54100036621094,-6.230003356933594,emitted,15
-32.124271392822266,-42.94118118286133,10.816909790039062,discharged,11
-34.505210876464844,-42.06507110595703,7.5598602294921875,emitted,11
-41.2170524597168,-45.40205001831055,4.18499755859375,emanated,12
-35.908233642578125,-49.925315856933594,14.017082214355469,radiated,12
