verb,frame_no,active_score,passive_score,pass_drop
took,24,-31.916305541992188,-36.59625244140625,4.6799468994140625
benefited,1,-31.43531036376953,-41.68580627441406,10.250495910644531
earned,6,-43.3478889465332,-48.122215270996094,4.774326324462891
heard,32,-23.13681411743164,-32.311058044433594,9.174243927001953
cost,9,-28.825302124023438,-42.96598815917969,14.14068603515625
saw,31,-27.12531280517578,-41.93780517578125,14.812492370605469
saw,31,-30.910327911376953,-34.69032287597656,3.7799949645996094
saw,31,-29.884567260742188,-34.33641052246094,4.45184326171875
pushed,27,-40.396507263183594,-36.97766876220703,-3.4188385009765625
profited,1,-43.69466018676758,-46.636192321777344,2.9415321350097656
heard,32,-33.233367919921875,-37.72560119628906,4.4922332763671875
helped,4,-32.241451263427734,-30.14867401123047,-2.0927772521972656
mirrored,18,-33.485321044921875,-36.954891204833984,3.4695701599121094
lasted,25,-27.345043182373047,-52.06047439575195,24.715431213378906
remembered,35,-34.06598663330078,-43.507511138916016,9.441524505615234
approximated,17,-40.40514373779297,-44.139923095703125,3.7347793579101562
dropped,29,-30.94521713256836,-32.652626037597656,1.7074089050292969
cost,10,-30.713783264160156,-45.26667785644531,14.552894592285156
matched,16,-39.324005126953125,-38.37188720703125,-0.952117919921875
took,23,-22.876216888427734,-36.3671760559082,13.490959167480469
dropped,29,-28.388601303100586,-34.857051849365234,6.468450546264648
fetched,8,-32.21147155761719,-41.34593963623047,9.134468078613281
required,23,-30.459108352661133,-40.33281326293945,9.87370491027832
earned,10,-29.199230194091797,-35.45359420776367,6.254364013671875
saw,31,-27.919225692749023,-33.841644287109375,5.922418594360352
remembered,35,-27.76921272277832,-36.10869598388672,8.339483261108398
resembled,17,-29.938003540039062,-37.40888977050781,7.47088623046875
knew,33,-26.983739852905273,-35.669708251953125,8.685968399047852
dropped,29,-31.716157913208008,-36.70057678222656,4.984418869018555
resembled,18,-34.846107482910156,-39.39958190917969,4.553474426269531
radiated,12,-35.73713684082031,-39.55842971801758,3.8212928771972656
emitted,15,-40.0643196105957,-36.10533142089844,-3.9589881896972656
discharged,13,-40.77406311035156,-42.61113739013672,1.8370742797851562
heard,32,-31.228818893432617,-42.6536865234375,11.424867630004883
approximated,16,-47.217185974121094,-46.84088897705078,-0.3762969970703125
mirrored,17,-33.25141525268555,-35.51377868652344,2.2623634338378906
remembered,35,-31.367570877075195,-35.34939193725586,3.981821060180664
strengthened,5,-32.0140380859375,-29.827444076538086,-2.186594009399414
emitted,11,-35.691036224365234,-35.064453125,-0.6265830993652344
required,25,-33.880043029785156,-51.330291748046875,17.45024871826172
washed,28,-33.23637390136719,-39.324092864990234,6.087718963623047
washed,28,-37.35462188720703,-37.965545654296875,0.6109237670898438
knew,33,-29.255321502685547,-33.62392044067383,4.368598937988281
hit,26,-26.59276008605957,-32.01783752441406,5.425077438354492
benefited,4,-31.94036102294922,-31.519893646240234,-0.4204673767089844
emanated,14,-36.807003021240234,-46.34698486328125,9.539981842041016
lasted,21,-20.724163055419922,-42.23065185546875,21.506488800048828
required,21,-28.632959365844727,-38.16667938232422,9.533720016479492
fetched,10,-35.20454025268555,-47.092430114746094,11.887889862060547
remembered,35,-30.254898071289062,-44.50676727294922,14.251869201660156
knew,33,-29.634368896484375,-38.35956954956055,8.725200653076172
mirrored,19,-26.328203201293945,-28.333234786987305,2.0050315856933594
matched,18,-34.161827087402344,-39.5361328125,5.374305725097656
discharged,14,-37.51532745361328,-43.97551345825195,6.460186004638672
radiated,15,-41.411865234375,-41.85073471069336,0.4388694763183594
liked,34,-25.629440307617188,-43.93914031982422,18.30970001220703
cost,7,-29.876081466674805,-39.65727233886719,9.781190872192383
saw,31,-29.079212188720703,-40.04035186767578,10.961139678955078
earned,8,-30.477977752685547,-34.91360092163086,4.4356231689453125
helped,2,-34.33561706542969,-33.90245056152344,-0.43316650390625
dropped,29,-27.990650177001953,-37.97110366821289,9.980453491210938
helped,5,-29.924367904663086,-27.171146392822266,-2.7532215118408203
heard,32,-31.762065887451172,-33.7183837890625,1.9563179016113281
benefited,5,-26.649085998535156,-31.52280616760254,4.873720169067383
took,21,-20.312978744506836,-32.33403396606445,12.021055221557617
took,22,-22.353275299072266,-38.86296463012695,16.509689331054688
lasted,22,-25.300968170166016,-45.21165466308594,19.910686492919922
liked,34,-28.250030517578125,-32.619361877441406,4.369331359863281
carried,30,-24.637062072753906,-35.408203125,10.771141052246094
emanated,15,-40.104522705078125,-41.7579345703125,1.653411865234375
profited,4,-37.434261322021484,-33.665794372558594,-3.7684669494628906
emanated,12,-42.202144622802734,-41.48918533325195,-0.7129592895507812
liked,34,-32.378150939941406,-37.12407684326172,4.7459259033203125
strengthened,3,-29.328388214111328,-34.02002716064453,4.691638946533203
radiated,14,-34.51429748535156,-47.185585021972656,12.671287536621094
discharged,12,-38.22537612915039,-39.233795166015625,1.0084190368652344
helped,3,-30.282032012939453,-28.933624267578125,-1.3484077453613281
liked,34,-30.092235565185547,-40.13053894042969,10.03830337524414
benefited,2,-37.1398811340332,-37.24513626098633,0.105255126953125
carried,30,-28.918289184570312,-33.6334228515625,4.7151336669921875
fetched,7,-34.80311965942383,-42.95089340209961,8.147773742675781
earned,7,-34.909671783447266,-36.331214904785156,1.4215431213378906
pushed,27,-33.66547775268555,-37.98033142089844,4.314853668212891
hit,26,-30.34185028076172,-30.994359970092773,0.6525096893310547
carried,30,-33.413063049316406,-35.16596221923828,1.752899169921875
strengthened,1,-30.768218994140625,-42.43896484375,11.670745849609375
knew,33,-26.459270477294922,-33.25320816040039,6.793937683105469
helped,1,-28.509754180908203,-37.54867172241211,9.038917541503906
hit,26,-25.40593147277832,-41.05419921875,15.64826774597168
earned,9,-30.771944046020508,-38.52714157104492,7.755197525024414
approximated,20,-39.746238708496094,-48.07539749145508,8.329158782958984
carried,30,-31.855817794799805,-30.993425369262695,-0.8623924255371094
hit,26,-30.485912322998047,-31.14431381225586,0.6584014892578125
washed,28,-34.46470642089844,-38.601985931396484,4.137279510498047
pushed,27,-32.578697204589844,-35.0950927734375,2.5163955688476562
profited,2,-45.72572326660156,-43.128631591796875,-2.5970916748046875
heard,32,-31.81814956665039,-41.037628173828125,9.219478607177734
radiated,13,-39.21369171142578,-44.33968734741211,5.125995635986328
took,25,-26.26346206665039,-44.100650787353516,17.837188720703125
approximated,18,-45.8282356262207,-47.63258361816406,1.8043479919433594
pushed,27,-31.87395668029785,-34.097251892089844,2.223295211791992
washed,28,-31.984922409057617,-37.32493591308594,5.34001350402832
liked,34,-25.51538848876953,-37.04252624511719,11.527137756347656
emitted,13,-33.59416580200195,-39.530330657958984,5.936164855957031
lasted,24,-28.438594818115234,-46.6158332824707,18.17723846435547
radiated,11,-33.36064529418945,-36.23560333251953,2.874958038330078
dropped,29,-37.71682357788086,-34.902706146240234,-2.814117431640625
emanated,13,-40.20009994506836,-44.2066650390625,4.006565093994141
discharged,11,-33.80170440673828,-30.743900299072266,-3.0578041076660156
matched,17,-31.274978637695312,-35.828433990478516,4.553455352783203
mirrored,16,-46.546142578125,-38.31470489501953,-8.231437683105469
benefited,3,-28.544086456298828,-34.188392639160156,5.644306182861328
resembled,16,-43.88200378417969,-40.96031188964844,-2.92169189453125
remembered,35,-39.685523986816406,-39.98679733276367,0.3012733459472656
hit,26,-34.80093002319336,-32.96173858642578,-1.8391914367675781
pushed,27,-31.578763961791992,-35.343406677246094,3.7646427154541016
required,22,-29.673357009887695,-40.50129699707031,10.827939987182617
required,24,-34.87945556640625,-40.924339294433594,6.044883728027344
resembled,19,-29.33371925354004,-32.282833099365234,2.9491138458251953
fetched,6,-49.213687896728516,-53.6171989440918,4.403511047363281
approximated,19,-35.11207962036133,-38.764644622802734,3.6525650024414062
resembled,20,-28.279319763183594,-41.64253234863281,13.363212585449219
emitted,12,-33.214996337890625,-37.10157775878906,3.8865814208984375
profited,5,-37.85913848876953,-35.681373596191406,-2.177764892578125
fetched,9,-35.9032096862793,-42.95526123046875,7.052051544189453
cost,6,-39.166690826416016,-51.52246856689453,12.355777740478516
carried,30,-32.592708587646484,-39.05558776855469,6.462879180908203
matched,19,-28.048168182373047,-29.521757125854492,1.4735889434814453
mirrored,20,-29.347679138183594,-37.55541229248047,8.207733154296875
cost,8,-23.610368728637695,-43.06454086303711,19.454172134399414
knew,33,-24.663257598876953,-34.573543548583984,9.910285949707031
matched,20,-27.479623794555664,-38.38805389404297,10.908430099487305
lasted,23,-22.200319290161133,-47.323028564453125,25.122709274291992
discharged,15,-43.71925354003906,-42.22353744506836,-1.4957160949707031
emitted,14,-37.940330505371094,-44.90760803222656,6.967277526855469
emanated,11,-34.59678268432617,-35.74797439575195,1.1511917114257812
washed,28,-35.952850341796875,-36.906795501708984,0.9539451599121094
strengthened,4,-34.77546691894531,-34.22464370727539,-0.5508232116699219
profited,3,-40.2141227722168,-41.09933853149414,0.8852157592773438
strengthened,2,-31.873769760131836,-34.19428253173828,2.3205127716064453
