verb,frame_no,active_score,passive_score,pass_drop
required,24,-33.23827362060547,-45.88168716430664,12.643413543701172
radiated,13,-40.04879379272461,-44.58159637451172,4.532802581787109
profited,3,-36.01393508911133,-36.482749938964844,0.4688148498535156
washed,28,-33.393211364746094,-37.22719192504883,3.8339805603027344
heard,32,-31.098674774169922,-42.030818939208984,10.932144165039062
discharged,13,-40.25877380371094,-42.81442642211914,2.555652618408203
hit,26,-32.7787971496582,-33.05436706542969,0.2755699157714844
saw,31,-30.08521842956543,-33.039493560791016,2.954275131225586
resembled,17,-29.146404266357422,-38.16154479980469,9.015140533447266
heard,32,-29.423370361328125,-33.061622619628906,3.6382522583007812
took,24,-28.815704345703125,-42.512107849121094,13.696403503417969
emanated,13,-45.568599700927734,-45.648582458496094,0.07998275756835938
matched,17,-26.701082229614258,-34.80525588989258,8.10417366027832
mirrored,16,-41.94597244262695,-39.13138198852539,-2.8145904541015625
mirrored,19,-26.386489868164062,-32.33312225341797,5.946632385253906
approximated,19,-31.934345245361328,-35.60318374633789,3.6688385009765625
mirrored,20,-32.13021469116211,-40.11051559448242,7.9803009033203125
helped,2,-32.313575744628906,-34.421852111816406,2.1082763671875
matched,18,-31.774641036987305,-41.32914733886719,9.554506301879883
emitted,14,-39.244205474853516,-44.916446685791016,5.6722412109375
knew,33,-25.499727249145508,-35.321632385253906,9.821905136108398
heard,32,-28.969242095947266,-43.412513732910156,14.44327163696289
resembled,20,-31.854427337646484,-43.13861083984375,11.284183502197266
emitted,15,-39.379615783691406,-37.45026779174805,-1.9293479919433594
emanated,11,-37.25762939453125,-39.90477752685547,2.6471481323242188
strengthened,5,-31.020265579223633,-30.274259567260742,-0.7460060119628906
knew,33,-24.018701553344727,-36.87287139892578,12.854169845581055
cost,8,-23.04364776611328,-40.91689682006836,17.873249053955078
resembled,16,-38.59697723388672,-43.7301025390625,5.133125305175781
lasted,24,-27.542423248291016,-50.50471496582031,22.962291717529297
liked,34,-26.144357681274414,-34.197731018066406,8.053373336791992
carried,30,-33.36656951904297,-30.554176330566406,-2.8123931884765625
strengthened,3,-28.624507904052734,-32.299522399902344,3.6750144958496094
required,25,-34.41057205200195,-45.375389099121094,10.96481704711914
discharged,12,-37.090206146240234,-46.37786865234375,9.287662506103516
dropped,29,-35.626800537109375,-34.04881286621094,-1.5779876708984375
mirrored,17,-28.662845611572266,-38.588836669921875,9.92599105834961
cost,6,-38.367401123046875,-50.900428771972656,12.533027648925781
washed,28,-32.872161865234375,-39.09428405761719,6.2221221923828125
radiated,14,-33.52594757080078,-46.72825622558594,13.202308654785156
carried,30,-28.45552635192871,-32.55242919921875,4.096902847290039
hit,26,-24.686864852905273,-28.072101593017578,3.3852367401123047
remembered,35,-30.0398006439209,-44.674312591552734,14.634511947631836
discharged,14,-37.88050079345703,-45.177154541015625,7.296653747558594
benefited,1,-28.829376220703125,-40.3720588684082,11.542682647705078
heard,32,-25.273521423339844,-30.975622177124023,5.70210075378418
remembered,35,-33.536659240722656,-42.860836029052734,9.324176788330078
helped,1,-29.34921646118164,-38.06553649902344,8.716320037841797
knew,33,-28.040088653564453,-34.698143005371094,6.658054351806641
required,23,-29.919164657592773,-35.593299865722656,5.674135208129883
cost,7,-27.600000381469727,-41.01093292236328,13.410932540893555
helped,5,-30.84768295288086,-29.294111251831055,-1.5535717010498047
fetched,6,-44.54881286621094,-50.360504150390625,5.8116912841796875
earned,10,-26.791067123413086,-35.626041412353516,8.83497428894043
benefited,3,-30.512691497802734,-30.410627365112305,-0.10206413269042969
strengthened,4,-37.66099548339844,-35.08867645263672,-2.5723190307617188
lasted,25,-28.71684455871582,-50.992103576660156,22.275259017944336
emanated,12,-46.77480697631836,-46.9355583190918,0.1607513427734375
cost,9,-29.669876098632812,-39.7216682434082,10.05179214477539
dropped,29,-26.957923889160156,-39.601905822753906,12.64398193359375
profited,5,-35.0294075012207,-36.96891784667969,1.9395103454589844
approximated,20,-35.64177703857422,-44.10685729980469,8.465080261230469
pushed,27,-30.495208740234375,-36.134464263916016,5.639255523681641
helped,4,-33.49038314819336,-29.557682037353516,-3.9327011108398438
emitted,11,-33.79340744018555,-39.35929870605469,5.565891265869141
mirrored,18,-34.175045013427734,-43.253761291503906,9.078716278076172
