verb,frame_no,active_score,passive_score,pass_drop
remembered,35,-32.9782600402832,-44.445533752441406,11.467273712158203
required,24,-28.263080596923828,-45.507965087890625,17.244884490966797
lasted,24,-24.757543563842773,-51.270263671875,26.512720108032227
washed,28,-36.565128326416016,-38.26409149169922,1.6989631652832031
strengthened,2,-31.236526489257812,-35.47108459472656,4.23455810546875
helped,4,-32.888580322265625,-27.574493408203125,-5.3140869140625
carried,30,-30.439041137695312,-33.59838104248047,3.1593399047851562
liked,34,-28.125741958618164,-41.21726608276367,13.091524124145508
required,22,-29.45412254333496,-41.35195541381836,11.897832870483398
resembled,18,-31.48551368713379,-38.803497314453125,7.317983627319336
emitted,15,-36.95752716064453,-39.11077117919922,2.1532440185546875
pushed,27,-36.913883209228516,-32.47840881347656,-4.435474395751953
emanated,14,-36.190696716308594,-42.76625061035156,6.575553894042969
matched,16,-39.79032516479492,-35.94731140136719,-3.8430137634277344
emitted,11,-38.39791488647461,-37.33998489379883,-1.0579299926757812
resembled,17,-29.577682495117188,-40.78772735595703,11.210044860839844
discharged,11,-33.67765808105469,-35.1434211730957,1.4657630920410156
heard,32,-25.97949981689453,-32.323158264160156,6.343658447265625
pushed,27,-29.455020904541016,-35.116580963134766,5.66156005859375
lasted,23,-25.17757225036621,-43.028865814208984,17.851293563842773
saw,31,-28.564863204956055,-36.43520736694336,7.870344161987305
cost,7,-30.51668930053711,-47.40559387207031,16.888904571533203
mirrored,20,-31.367095947265625,-37.38166809082031,6.0145721435546875
emanated,11,-35.01282501220703,-37.35376739501953,2.3409423828125
resembled,16,-41.89609146118164,-42.30004119873047,0.4039497375488281
benefited,1,-27.11959457397461,-38.18537902832031,11.065784454345703
hit,26,-31.095849990844727,-34.57997512817383,3.4841251373291016
required,25,-33.373291015625,-45.29656219482422,11.923271179199219
liked,34,-31.944324493408203,-31.096843719482422,-0.8474807739257812
took,24,-28.104454040527344,-44.253787994384766,16.149333953857422
carried,30,-27.341127395629883,-38.81748580932617,11.476358413696289
earned,8,-32.07582473754883,-34.55419158935547,2.4783668518066406
saw,31,-27.671310424804688,-41.25590133666992,13.584590911865234
took,23,-23.64111328125,-33.18716049194336,9.54604721069336
cost,8,-25.714767456054688,-43.881927490234375,18.167160034179688
helped,5,-33.15930938720703,-30.815832138061523,-2.343477249145508
fetched,10,-35.4058837890625,-46.6348762512207,11.228992462158203
strengthened,4,-35.14585876464844,-31.893978118896484,-3.251880645751953
approximated,16,-43.582069396972656,-41.53388595581055,-2.0481834411621094
saw,31,-29.879486083984375,-36.67035675048828,6.790870666503906
profited,2,-41.6513671875,-43.606502532958984,1.9551353454589844
matched,19,-26.481813430786133,-27.820648193359375,1.3388347625732422
dropped,29,-29.076522827148438,-35.26346969604492,6.186946868896484
strengthened,3,-28.685062408447266,-30.755401611328125,2.0703392028808594
approximated,20,-35.357093811035156,-46.452186584472656,11.0950927734375
helped,2,-31.686124801635742,-34.58043670654297,2.8943119049072266
fetched,7,-36.73335266113281,-40.94683837890625,4.2134857177734375
knew,33,-27.921344757080078,-34.178611755371094,6.257266998291016
pushed,27,-31.04954719543457,-37.222900390625,6.17335319519043
approximated,19,-34.45803451538086,-32.73246765136719,-1.7255668640136719
benefited,3,-28.452476501464844,-31.742998123168945,3.2905216217041016
knew,33,-32.07592010498047,-35.027923583984375,2.9520034790039062
approximated,17,-41.2269287109375,-42.6253662109375,1.3984375
dropped,29,-29.71037483215332,-30.20681381225586,0.49643898010253906
liked,34,-34.602882385253906,-37.92485046386719,3.3219680786132812
mirrored,17,-30.218320846557617,-37.823272705078125,7.604951858520508
hit,26,-33.35272979736328,-30.427391052246094,-2.9253387451171875
matched,17,-30.320337295532227,-38.305946350097656,7.98560905456543
approximated,18,-39.879112243652344,-43.75537872314453,3.8762664794921875
took,22,-23.98694610595703,-41.745521545410156,17.758575439453125
took,21,-18.52315902709961,-31.70882797241211,13.1856689453125
liked,34,-25.630016326904297,-33.641517639160156,8.01150131225586
mirrored,18,-30.15751838684082,-37.9776496887207,7.820131301879883
benefited,5,-28.891075134277344,-32.87803268432617,3.986957550048828
carried,30,-31.296064376831055,-42.6860466003418,11.389982223510742
washed,28,-31.09130096435547,-37.90392303466797,6.8126220703125
helped,3,-30.531997680664062,-29.68537139892578,-0.8466262817382812
fetched,6,-43.34075164794922,-49.45668029785156,6.115928649902344
radiated,15,-40.70063781738281,-46.49282455444336,5.792186737060547
heard,32,-27.746440887451172,-43.65068817138672,15.904247283935547
benefited,4,-32.571678161621094,-29.84256362915039,-2.729114532470703
earned,9,-33.37748718261719,-36.67921447753906,3.301727294921875
pushed,27,-32.09239959716797,-34.55305862426758,2.4606590270996094
heard,32,-31.405899047851562,-36.23381042480469,4.827911376953125
took,25,-25.597339630126953,-43.403228759765625,17.805889129638672
remembered,35,-36.58851623535156,-39.86888885498047,3.2803726196289062
required,23,-28.726356506347656,-34.97467803955078,6.248321533203125
mirrored,19,-24.581768035888672,-28.236116409301758,3.654348373413086
earned,7,-34.921363830566406,-35.689002990722656,0.76763916015625
lasted,22,-21.051193237304688,-46.93877410888672,25.88758087158203
washed,28,-34.51527404785156,-37.678436279296875,3.1631622314453125
radiated,11,-32.24158477783203,-37.67220687866211,5.430622100830078
matched,20,-25.76909637451172,-37.432884216308594,11.663787841796875
radiated,12,-41.31621551513672,-41.78396987915039,0.4677543640136719
profited,3,-36.828826904296875,-37.444271087646484,0.6154441833496094
carried,30,-23.106704711914062,-37.15632629394531,14.04962158203125
radiated,13,-39.43952941894531,-43.58264923095703,4.143119812011719
hit,26,-24.398269653320312,-38.760711669921875,14.362442016601562
fetched,9,-42.332969665527344,-41.332706451416016,-1.0002632141113281
profited,1,-38.71992111206055,-47.33967971801758,8.619758605957031
strengthened,5,-34.29740905761719,-29.659210205078125,-4.6381988525390625
saw,31,-26.948291778564453,-31.827896118164062,4.879604339599609
discharged,12,-43.05735778808594,-42.68407440185547,-0.37328338623046875
benefited,2,-35.249237060546875,-35.693016052246094,0.44377899169921875
knew,33,-29.4610652923584,-37.621070861816406,8.160005569458008
emanated,12,-47.897315979003906,-44.97156524658203,-2.925750732421875
fetched,8,-33.788970947265625,-43.518272399902344,9.729301452636719
mirrored,16,-43.30501174926758,-36.990943908691406,-6.314067840576172
remembered,35,-27.535476684570312,-36.80324172973633,9.267765045166016
strengthened,1,-30.176559448242188,-41.53550720214844,11.35894775390625
emanated,13,-42.21684646606445,-43.158668518066406,0.9418220520019531
heard,32,-31.984027862548828,-33.76184844970703,1.7778205871582031
resembled,20,-31.37901496887207,-42.56037902832031,11.181364059448242
earned,6,-39.21077346801758,-43.51059341430664,4.2998199462890625
