verb,frame_no,active_score,passive_score,pass_drop
resembled,20,-33.46730041503906,-49.06138610839844,15.594085693359375
dropped,29,-37.39491271972656,-33.76805877685547,-3.6268539428710938
lasted,24,-26.90345573425293,-56.50674057006836,29.60328483581543
resembled,17,-30.330135345458984,-43.76658248901367,13.436447143554688
profited,3,-38.50700759887695,-41.45077133178711,2.9437637329101562
hit,26,-26.880239486694336,-30.45254898071289,3.5723094940185547
fetched,7,-35.858028411865234,-36.82331085205078,0.9652824401855469
matched,18,-34.84891891479492,-39.86885070800781,5.019931793212891
hit,26,-25.086265563964844,-39.40446853637695,14.31820297241211
knew,33,-28.38206672668457,-32.67852020263672,4.296453475952148
liked,34,-28.198835372924805,-32.1008186340332,3.9019832611083984
approximated,17,-39.174678802490234,-44.85364532470703,5.678966522216797
liked,34,-24.64168930053711,-36.970211029052734,12.328521728515625
earned,6,-38.72993469238281,-57.500186920166016,18.770252227783203
emanated,13,-43.64679718017578,-44.862083435058594,1.2152862548828125
remembered,35,-29.4749813079834,-35.882171630859375,6.407190322875977
radiated,15,-41.89800262451172,-34.76363754272461,-7.134365081787109
liked,34,-29.705299377441406,-39.299163818359375,9.593864440917969
heard,32,-30.677967071533203,-38.62132263183594,7.943355560302734
emitted,14,-38.059547424316406,-43.58414077758789,5.524593353271484
hit,26,-29.622705459594727,-31.280763626098633,1.6580581665039062
resembled,19,-28.082902908325195,-34.427223205566406,6.344320297241211
matched,17,-32.32720947265625,-37.2545166015625,4.92730712890625
fetched,8,-34.02598571777344,-42.40007781982422,8.374092102050781
pushed,27,-27.878467559814453,-35.00199890136719,7.123531341552734
helped,3,-27.741933822631836,-29.80098533630371,2.059051513671875
benefited,2,-35.965240478515625,-36.91088104248047,0.9456405639648438
heard,32,-31.60824203491211,-45.22960662841797,13.62136459350586
emanated,11,-32.88158416748047,-40.544029235839844,7.662445068359375
cost,8,-24.06782341003418,-41.10137939453125,17.03355598449707
emitted,13,-32.20506286621094,-38.442665100097656,6.237602233886719
knew,33,-30.147537231445312,-34.396793365478516,4.249256134033203
cost,9,-28.617544174194336,-44.681907653808594,16.064363479614258
resembled,18,-36.432334899902344,-47.83198165893555,11.399646759033203
lasted,21,-23.131515502929688,-40.530609130859375,17.399093627929688
discharged,13,-42.729156494140625,-42.91340255737305,0.18424606323242188
required,24,-34.36241149902344,-51.700660705566406,17.33824920654297
washed,28,-33.4692497253418,-35.83314514160156,2.3638954162597656
cost,7,-27.3800048828125,-39.59675216674805,12.216747283935547
saw,31,-29.71479034423828,-34.90245819091797,5.1876678466796875
cost,6,-39.469539642333984,-57.61740493774414,18.147865295410156
remembered,35,-36.68064880371094,-44.420616149902344,7.739967346191406
strengthened,1,-32.2662239074707,-40.10573959350586,7.839515686035156
approximated,19,-35.02244186401367,-35.43491744995117,0.4124755859375
washed,28,-31.765230178833008,-38.82041931152344,7.05518913269043
fetched,9,-38.17412185668945,-45.78165054321289,7.6075286865234375
matched,20,-27.82699966430664,-36.90250015258789,9.07550048828125
resembled,16,-40.334808349609375,-46.95344543457031,6.6186370849609375
radiated,13,-34.26703643798828,-41.5540771484375,7.287040710449219
mirrored,19,-27.558977127075195,-30.270465850830078,2.711488723754883
required,22,-29.503097534179688,-41.357383728027344,11.854286193847656
lasted,22,-23.7477970123291,-47.84768295288086,24.099885940551758
emitted,11,-34.48900604248047,-37.21586990356445,2.7268638610839844
hit,26,-33.20383834838867,-32.66366195678711,-0.5401763916015625
required,25,-32.86355209350586,-47.17677307128906,14.313220977783203
discharged,12,-39.63490676879883,-50.59842300415039,10.963516235351562
dropped,29,-31.31869888305664,-31.27179527282715,-0.04690361022949219
heard,32,-32.27037811279297,-32.79326248168945,0.5228843688964844
approximated,18,-42.45448303222656,-49.454627990722656,7.000144958496094
knew,33,-29.651668548583984,-40.795928955078125,11.14426040649414
profited,2,-41.40888595581055,-46.437782287597656,5.028896331787109
radiated,12,-38.13539123535156,-46.156002044677734,8.020610809326172
carried,30,-32.90769577026367,-31.904300689697266,-1.0033950805664062
benefited,3,-30.357446670532227,-34.51083755493164,4.153390884399414
washed,28,-30.91496467590332,-33.781742095947266,2.8667774200439453
took,25,-25.787933349609375,-44.776424407958984,18.98849105834961
helped,4,-33.475730895996094,-29.900421142578125,-3.5753097534179688
earned,8,-32.50830078125,-39.564971923828125,7.056671142578125
saw,31,-27.16384506225586,-31.071102142333984,3.907257080078125
washed,28,-33.45478820800781,-35.597206115722656,2.1424179077148438
fetched,10,-37.29734420776367,-41.214576721191406,3.9172325134277344
emanated,15,-46.2356071472168,-42.75506591796875,-3.480541229248047
mirrored,20,-32.32763671875,-38.2879524230957,5.960315704345703
pushed,27,-32.84239959716797,-32.763370513916016,-0.07902908325195312
heard,32,-34.4726676940918,-45.565696716308594,11.093029022216797
dropped,29,-30.32423210144043,-41.064701080322266,10.740468978881836
emitted,15,-37.82378387451172,-34.12199401855469,-3.7017898559570312
mirrored,18,-34.80934524536133,-40.72633361816406,5.916988372802734
took,21,-21.150178909301758,-33.56643295288086,12.416254043579102
strengthened,4,-38.93248748779297,-34.37538528442383,-4.557102203369141
hit,26,-32.937294006347656,-35.489585876464844,2.5522918701171875
approximated,20,-36.67738342285156,-43.74872589111328,7.071342468261719
helped,2,-33.6448974609375,-33.95854568481445,0.3136482238769531
saw,31,-28.745376586914062,-41.29838562011719,12.553009033203125
dropped,29,-32.51283264160156,-33.66215515136719,1.149322509765625
liked,34,-28.76028060913086,-42.787109375,14.02682876586914
liked,34,-30.535749435424805,-43.669551849365234,13.13380241394043
carried,30,-33.85834503173828,-37.67871856689453,3.82037353515625
earned,10,-29.15768051147461,-37.07640075683594,7.918720245361328
benefited,4,-34.57509231567383,-33.43050003051758,-1.14459228515625
pushed,27,-36.67047882080078,-34.7528076171875,-1.9176712036132812
mirrored,17,-30.83852195739746,-38.15203857421875,7.313516616821289
profited,5,-40.259368896484375,-38.85822296142578,-1.4011459350585938
benefited,1,-28.751249313354492,-40.01709747314453,11.265848159790039
knew,33,-26.634201049804688,-36.2822265625,9.648025512695312
cost,10,-30.655086517333984,-41.85638427734375,11.201297760009766
discharged,15,-38.56443786621094,-42.73789978027344,4.1734619140625
took,23,-25.80219841003418,-36.596282958984375,10.794084548950195
mirrored,16,-40.98717498779297,-39.54175567626953,-1.4454193115234375
carried,30,-34.50977325439453,-30.2332820892334,-4.276491165161133
benefited,5,-30.451244354248047,-32.85452651977539,2.4032821655273438
required,21,-28.834728240966797,-37.70118713378906,8.866458892822266
washed,28,-33.41864776611328,-40.08589172363281,6.667243957519531
earned,9,-31.86743927001953,-43.01919937133789,11.15176010131836
discharged,14,-41.035343170166016,-46.044097900390625,5.008754730224609
remembered,35,-34.712921142578125,-35.33781433105469,0.6248931884765625
remembered,35,-33.30603790283203,-39.27275085449219,5.966712951660156
radiated,14,-35.00222396850586,-44.19593048095703,9.193706512451172
pushed,27,-32.6191520690918,-34.560333251953125,1.9411811828613281
approximated,16,-39.618682861328125,-41.89306640625,2.274383544921875
matched,16,-37.35997772216797,-37.61796569824219,0.25798797607421875
pushed,27,-31.388275146484375,-33.27503204345703,1.8867568969726562
took,22,-26.63271713256836,-41.16069412231445,14.527976989746094
discharged,11,-35.435150146484375,-37.51612091064453,2.0809707641601562
saw,31,-32.359275817871094,-32.37338638305664,0.014110565185546875
emitted,12,-32.178123474121094,-43.45281219482422,11.274688720703125
profited,1,-36.50328063964844,-45.77312469482422,9.269844055175781
lasted,23,-24.537357330322266,-45.886505126953125,21.34914779663086
carried,30,-26.572174072265625,-34.276832580566406,7.704658508300781
emanated,12,-47.75695037841797,-54.74346160888672,6.98651123046875
dropped,29,-31.626781463623047,-34.7590217590332,3.1322402954101562
radiated,11,-28.624231338500977,-36.88614273071289,8.261911392211914
required,23,-28.538219451904297,-37.665184020996094,9.126964569091797
carried,30,-28.409381866455078,-33.98789978027344,5.578517913818359
heard,32,-22.88433837890625,-31.71092987060547,8.826591491699219
helped,1,-29.68175506591797,-36.961669921875,7.279914855957031
matched,19,-28.442214965820312,-28.08414077758789,-0.3580741882324219
saw,31,-29.722379684448242,-39.64716339111328,9.924783706665039
remembered,35,-38.52007293701172,-45.78378677368164,7.263713836669922
earned,7,-33.612728118896484,-36.151824951171875,2.5390968322753906
strengthened,3,-30.23239517211914,-33.11836624145508,2.8859710693359375
strengthened,5,-37.295372009277344,-29.59410285949707,-7.701269149780273
fetched,6,-44.67131042480469,-58.444580078125,13.773269653320312
profited,4,-40.76818084716797,-36.34358215332031,-4.424598693847656
knew,33,-27.750455856323242,-37.25859069824219,9.508134841918945
helped,5,-32.368465423583984,-29.714187622070312,-2.654277801513672
emanated,14,-40.7105827331543,-46.988868713378906,6.278285980224609
lasted,25,-25.49808692932129,-49.30280303955078,23.804716110229492
strengthened,2,-35.07371520996094,-33.80171203613281,-1.272003173828125
took,24,-30.77206802368164,-49.344268798828125,18.572200775146484
